===== 报告生成时生效的阈值配置 =====
配置项,数值
温度下限 (℃),15
温度上限 (℃),30
湿度下限 (%),30
湿度上限 (%),70
温度漂移阈值 (℃),2
湿度漂移阈值 (%),10
断点时间阈值 (秒),600

===== 异常明细 =====
异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqioqsis50,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-05-02T18:45:00.000Z,21.85,40,待处理,,,,否,
a_mqioqsis88,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.70%，超过阈值 10%（前值 41.30%）,2026-06-17 23:11:42,2025-05-02T18:40:00.000Z,21.73,58,待处理,,,,否,
a_mqioqsis07,常温试剂柜,SENS-004,温度漂移,温度突变 5.54℃，超过阈值 2℃（前值 27.29℃）,2026-06-17 23:11:42,2025-05-02T18:30:00.000Z,21.75,38.5,待处理,,,,否,
a_mqioqsis0a,常温试剂柜,SENS-004,温度漂移,温度突变 5.43℃，超过阈值 2℃（前值 21.86℃）,2026-06-17 23:11:42,2025-05-02T18:25:00.000Z,27.29,42,待处理,,,,否,
a_mqioqsirc4,常温试剂柜,SENS-004,温度漂移,温度突变 4.45℃，超过阈值 2℃（前值 26.27℃）,2026-06-17 23:11:42,2025-05-02T15:25:00.000Z,21.82,38.9,待处理,,,,否,
a_mqioqsir40,常温试剂柜,SENS-004,温度漂移,温度突变 4.27℃，超过阈值 2℃（前值 22.00℃）,2026-06-17 23:11:42,2025-05-02T15:20:00.000Z,26.27,41.4,待处理,,,,否,
a_mqioqsira6,常温试剂柜,SENS-004,湿度漂移,湿度突变 19.20%，超过阈值 10%（前值 22.00%）,2026-06-17 23:11:42,2025-05-02T15:05:00.000Z,22.18,41.2,待处理,,,,否,
a_mqioqsired,常温试剂柜,SENS-004,湿度越下限,湿度 22.00% 低于下限 30%,2026-06-17 23:11:42,2025-05-02T15:00:00.000Z,21.85,22,待处理,,,,否,
a_mqioqsira6,常温试剂柜,SENS-004,湿度漂移,湿度突变 19.70%，超过阈值 10%（前值 41.70%）,2026-06-17 23:11:42,2025-05-02T15:00:00.000Z,21.85,22,待处理,,,,否,
a_mqioqsirad,常温试剂柜,SENS-004,温度漂移,温度突变 2.82℃，超过阈值 2℃（前值 19.56℃）,2026-06-17 23:11:42,2025-05-02T14:55:00.000Z,22.38,41.7,待处理,,,,否,
a_mqioqsir2e,常温试剂柜,SENS-004,温度漂移,温度突变 2.51℃，超过阈值 2℃（前值 22.07℃）,2026-06-17 23:11:42,2025-05-02T14:50:00.000Z,19.56,38.9,待处理,,,,否,
a_mqioqsir9c,常温试剂柜,SENS-004,温度漂移,温度突变 4.20℃，超过阈值 2℃（前值 17.61℃）,2026-06-17 23:11:42,2025-05-02T14:10:00.000Z,21.81,38.3,待处理,,,,否,
a_mqioqsir29,常温试剂柜,SENS-004,温度漂移,温度突变 4.07℃，超过阈值 2℃（前值 21.68℃）,2026-06-17 23:11:42,2025-05-02T14:05:00.000Z,17.61,39.4,待处理,,,,否,
a_mqioqsiqfd,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.40%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-05-02T13:50:00.000Z,21.91,41.6,待处理,,,,否,
a_mqioqsiqf6,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.80%，超过阈值 10%（前值 39.20%）,2026-06-17 23:11:42,2025-05-02T13:45:00.000Z,21.86,58,待处理,,,,否,
a_mqioqsiq89,常温试剂柜,SENS-004,温度漂移,温度突变 5.77℃，超过阈值 2℃（前值 27.50℃）,2026-06-17 23:11:42,2025-05-02T12:20:00.000Z,21.73,41.8,待处理,,,,否,
a_mqioqsiq12,常温试剂柜,SENS-004,温度漂移,温度突变 5.64℃，超过阈值 2℃（前值 21.86℃）,2026-06-17 23:11:42,2025-05-02T12:15:00.000Z,27.5,40.1,待处理,,,,否,
a_mqioqsiqe0,常温试剂柜,SENS-004,湿度漂移,湿度突变 20.70%，超过阈值 10%（前值 20.70%）,2026-06-17 23:11:42,2025-05-02T11:45:00.000Z,21.96,41.4,待处理,,,,否,
a_mqioqsiq54,常温试剂柜,SENS-004,湿度越下限,湿度 20.70% 低于下限 30%,2026-06-17 23:11:42,2025-05-02T11:40:00.000Z,21.94,20.7,待处理,,,,否,
a_mqioqsiq8c,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 38.70%）,2026-06-17 23:11:42,2025-05-02T11:40:00.000Z,21.94,20.7,待处理,,,,否,
a_mqioqsip24,常温试剂柜,SENS-004,温度漂移,温度突变 3.75℃，超过阈值 2℃（前值 25.52℃）,2026-06-17 23:11:42,2025-05-02T09:15:00.000Z,21.77,38.2,待处理,,,,否,
a_mqioqsip03,常温试剂柜,SENS-004,温度漂移,温度突变 3.47℃，超过阈值 2℃（前值 22.05℃）,2026-06-17 23:11:42,2025-05-02T09:10:00.000Z,25.52,38.6,待处理,,,,否,
a_mqioqsip0d,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.40%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-05-02T08:55:00.000Z,21.77,41.6,待处理,,,,否,
a_mqioqsip07,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 40.00%）,2026-06-17 23:11:42,2025-05-02T08:50:00.000Z,22.18,58,待处理,,,,否,
a_mqioqsip33,常温试剂柜,SENS-004,温度漂移,温度突变 4.46℃，超过阈值 2℃（前值 17.81℃）,2026-06-17 23:11:42,2025-05-02T08:05:00.000Z,22.27,41.2,待处理,,,,否,
a_mqioqsip73,常温试剂柜,SENS-004,温度漂移,温度突变 3.90℃，超过阈值 2℃（前值 21.71℃）,2026-06-17 23:11:42,2025-05-02T08:00:00.000Z,17.81,38.6,待处理,,,,否,
a_mqioqsip16,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.50%，超过阈值 10%（前值 22.00%）,2026-06-17 23:11:42,2025-05-02T07:40:00.000Z,21.89,39.5,待处理,,,,否,
a_mqioqsio13,常温试剂柜,SENS-004,湿度越下限,湿度 22.00% 低于下限 30%,2026-06-17 23:11:42,2025-05-02T07:35:00.000Z,22.12,22,待处理,,,,否,
a_mqioqsip06,常温试剂柜,SENS-004,湿度漂移,湿度突变 19.10%，超过阈值 10%（前值 41.10%）,2026-06-17 23:11:42,2025-05-02T07:35:00.000Z,22.12,22,待处理,,,,否,
a_mqioqsiodf,常温试剂柜,SENS-004,温度漂移,温度突变 3.73℃，超过阈值 2℃（前值 25.60℃）,2026-06-17 23:11:42,2025-05-02T06:10:00.000Z,21.87,40.5,待处理,,,,否,
a_mqioqsio1e,常温试剂柜,SENS-004,温度漂移,温度突变 3.46℃，超过阈值 2℃（前值 22.14℃）,2026-06-17 23:11:42,2025-05-02T06:05:00.000Z,25.6,41.6,待处理,,,,否,
a_mqioqsiobf,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.60%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-05-02T04:00:00.000Z,22.23,40.4,待处理,,,,否,
a_mqioqsio60,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.90%，超过阈值 10%（前值 39.10%）,2026-06-17 23:11:42,2025-05-02T03:55:00.000Z,22.28,58,待处理,,,,否,
a_mqioqsio54,常温试剂柜,SENS-004,温度漂移,温度突变 4.30℃，超过阈值 2℃（前值 26.31℃）,2026-06-17 23:11:42,2025-05-02T03:05:00.000Z,22.01,40.2,待处理,,,,否,
a_mqioqsio92,常温试剂柜,SENS-004,温度漂移,温度突变 4.64℃，超过阈值 2℃（前值 21.67℃）,2026-06-17 23:11:42,2025-05-02T03:00:00.000Z,26.31,39.1,待处理,,,,否,
a_mqioqsio3c,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.90%，超过阈值 10%（前值 57.10%）,2026-06-17 23:11:42,2025-05-02T02:20:00.000Z,21.73,39.2,待处理,,,,否,
a_mqioqsio7a,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 39.10%）,2026-06-17 23:11:42,2025-05-02T02:15:00.000Z,21.66,57.1,待处理,,,,否,
a_mqioqsinf4,常温试剂柜,SENS-004,温度漂移,温度突变 4.24℃，超过阈值 2℃（前值 17.67℃）,2026-06-17 23:11:42,2025-05-02T02:00:00.000Z,21.91,41.6,待处理,,,,否,
a_mqioqsin1d,常温试剂柜,SENS-004,温度漂移,温度突变 4.24℃，超过阈值 2℃（前值 21.91℃）,2026-06-17 23:11:42,2025-05-02T01:55:00.000Z,17.67,41.5,待处理,,,,否,
a_mqioqsin8d,常温试剂柜,SENS-004,湿度漂移,湿度突变 19.40%，超过阈值 10%（前值 22.00%）,2026-06-17 23:11:42,2025-05-02T00:15:00.000Z,22.31,41.4,待处理,,,,否,
a_mqioqsin90,常温试剂柜,SENS-004,湿度越下限,湿度 22.00% 低于下限 30%,2026-06-17 23:11:42,2025-05-02T00:10:00.000Z,22.34,22,待处理,,,,否,
a_mqioqsine1,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.20%，超过阈值 10%（前值 40.20%）,2026-06-17 23:11:42,2025-05-02T00:10:00.000Z,22.34,22,待处理,,,,否,
a_mqioqsim3d,常温试剂柜,SENS-004,温度漂移,温度突变 4.95℃，超过阈值 2℃（前值 26.79℃）,2026-06-17 23:11:42,2025-05-02T00:00:00.000Z,21.84,40.2,待处理,,,,否,
a_mqioqsim87,常温试剂柜,SENS-004,温度漂移,温度突变 4.57℃，超过阈值 2℃（前值 22.22℃）,2026-06-17 23:11:42,2025-05-01T23:55:00.000Z,26.79,39.2,待处理,,,,否,
a_mqioqsimb9,常温试剂柜,SENS-004,湿度漂移,湿度突变 19.80%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-05-01T23:05:00.000Z,21.92,38.2,待处理,,,,否,
a_mqioqsil04,常温试剂柜,SENS-004,湿度漂移,湿度突变 19.00%，超过阈值 10%（前值 39.00%）,2026-06-17 23:11:42,2025-05-01T23:00:00.000Z,22.11,58,待处理,,,,否,
a_mqioqsibc4,常温试剂柜,SENS-004,温度漂移,温度突变 3.57℃，超过阈值 2℃（前值 25.80℃）,2026-06-17 23:11:42,2025-05-01T20:55:00.000Z,22.23,38.1,待处理,,,,否,
a_mqioqsib3e,常温试剂柜,SENS-004,温度漂移,温度突变 3.68℃，超过阈值 2℃（前值 22.12℃）,2026-06-17 23:11:42,2025-05-01T20:50:00.000Z,25.8,39.3,待处理,,,,否,
a_mqioqsibe0,常温试剂柜,SENS-004,温度漂移,温度突变 5.06℃，超过阈值 2℃（前值 17.25℃）,2026-06-17 23:11:42,2025-05-01T19:55:00.000Z,22.31,40.9,待处理,,,,否,
a_mqioqsibb9,常温试剂柜,SENS-004,温度漂移,温度突变 4.54℃，超过阈值 2℃（前值 21.79℃）,2026-06-17 23:11:42,2025-05-01T19:50:00.000Z,17.25,38.8,待处理,,,,否,
a_mqioqsib82,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.00%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-05-01T18:10:00.000Z,21.91,41,待处理,,,,否,
a_mqioqsibd8,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.60%，超过阈值 10%（前值 41.40%）,2026-06-17 23:11:42,2025-05-01T18:05:00.000Z,21.64,58,待处理,,,,否,
a_mqioqsibec,常温试剂柜,SENS-004,温度漂移,温度突变 4.50℃，超过阈值 2℃（前值 26.88℃）,2026-06-17 23:11:42,2025-05-01T17:50:00.000Z,22.38,41.2,待处理,,,,否,
a_mqioqsib9c,常温试剂柜,SENS-004,温度漂移,温度突变 4.71℃，超过阈值 2℃（前值 22.17℃）,2026-06-17 23:11:42,2025-05-01T17:45:00.000Z,26.88,38.1,待处理,,,,否,
a_mqioqsiae1,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 22.00%）,2026-06-17 23:11:42,2025-05-01T16:50:00.000Z,22.15,40,待处理,,,,否,
a_mqioqsia83,常温试剂柜,SENS-004,湿度越下限,湿度 22.00% 低于下限 30%,2026-06-17 23:11:42,2025-05-01T16:45:00.000Z,21.99,22,待处理,,,,否,
a_mqioqsia92,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.60%，超过阈值 10%（前值 38.60%）,2026-06-17 23:11:42,2025-05-01T16:45:00.000Z,21.99,22,待处理,,,,否,
a_mqioqsia21,常温试剂柜,SENS-004,温度漂移,温度突变 5.25℃，超过阈值 2℃（前值 27.29℃）,2026-06-17 23:11:42,2025-05-01T14:45:00.000Z,22.04,41,待处理,,,,否,
a_mqioqsia52,常温试剂柜,SENS-004,温度漂移,温度突变 5.04℃，超过阈值 2℃（前值 22.25℃）,2026-06-17 23:11:42,2025-05-01T14:40:00.000Z,27.29,40,待处理,,,,否,
a_mqioqsia1f,常温试剂柜,SENS-004,温度漂移,温度突变 4.93℃，超过阈值 2℃（前值 17.13℃）,2026-06-17 23:11:42,2025-05-01T13:50:00.000Z,22.06,41.3,待处理,,,,否,
a_mqioqsia93,常温试剂柜,SENS-004,温度漂移,温度突变 5.26℃，超过阈值 2℃（前值 22.39℃）,2026-06-17 23:11:42,2025-05-01T13:45:00.000Z,17.13,40.2,待处理,,,,否,
a_mqioqsiace,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.60%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-05-01T13:15:00.000Z,22.12,39.4,待处理,,,,否,
a_mqioqsiab8,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.20%，超过阈值 10%（前值 39.80%）,2026-06-17 23:11:42,2025-05-01T13:10:00.000Z,21.82,58,待处理,,,,否,
a_mqioqsi926,常温试剂柜,SENS-004,温度漂移,温度突变 5.68℃，超过阈值 2℃（前值 27.45℃）,2026-06-17 23:11:42,2025-05-01T11:40:00.000Z,21.77,39.5,待处理,,,,否,
a_mqioqsi964,常温试剂柜,SENS-004,温度漂移,温度突变 5.08℃，超过阈值 2℃（前值 22.37℃）,2026-06-17 23:11:42,2025-05-01T11:35:00.000Z,27.45,41.2,待处理,,,,否,
a_mqioqsi907,常温试剂柜,SENS-004,湿度漂移,湿度突变 20.00%，超过阈值 10%（前值 22.00%）,2026-06-17 23:11:42,2025-05-01T09:25:00.000Z,22.12,42,待处理,,,,否,
a_mqioqsi953,常温试剂柜,SENS-004,湿度越下限,湿度 22.00% 低于下限 30%,2026-06-17 23:11:42,2025-05-01T09:20:00.000Z,21.83,22,待处理,,,,否,
a_mqioqsi9fd,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.10%，超过阈值 10%（前值 40.10%）,2026-06-17 23:11:42,2025-05-01T09:20:00.000Z,21.83,22,待处理,,,,否,
a_mqioqsi9d9,常温试剂柜,SENS-004,温度漂移,温度突变 4.23℃，超过阈值 2℃（前值 26.46℃）,2026-06-17 23:11:42,2025-05-01T08:35:00.000Z,22.23,41.8,待处理,,,,否,
a_mqioqsi91e,常温试剂柜,SENS-004,温度漂移,温度突变 4.45℃，超过阈值 2℃（前值 22.01℃）,2026-06-17 23:11:42,2025-05-01T08:30:00.000Z,26.46,38.3,待处理,,,,否,
a_mqioqsi9e3,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.60%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-05-01T08:20:00.000Z,21.87,40.4,待处理,,,,否,
a_mqioqsi8a0,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.30%，超过阈值 10%（前值 41.70%）,2026-06-17 23:11:42,2025-05-01T08:15:00.000Z,22.3,58,待处理,,,,否,
a_mqioqsi869,常温试剂柜,SENS-004,温度漂移,温度突变 5.02℃，超过阈值 2℃（前值 17.17℃）,2026-06-17 23:11:42,2025-05-01T07:45:00.000Z,22.19,38.6,待处理,,,,否,
a_mqioqsi872,常温试剂柜,SENS-004,温度漂移,温度突变 5.17℃，超过阈值 2℃（前值 22.34℃）,2026-06-17 23:11:42,2025-05-01T07:40:00.000Z,17.17,41.3,待处理,,,,否,
a_mqioqsi82d,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.20%，超过阈值 10%（前值 22.80%）,2026-06-17 23:11:42,2025-05-01T07:30:00.000Z,22.01,40,待处理,,,,否,
a_mqioqsi807,常温试剂柜,SENS-004,湿度越下限,湿度 22.80% 低于下限 30%,2026-06-17 23:11:42,2025-05-01T07:25:00.000Z,21.79,22.8,待处理,,,,否,
a_mqioqsi8b6,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 40.80%）,2026-06-17 23:11:42,2025-05-01T07:25:00.000Z,21.79,22.8,待处理,,,,否,
a_mqioqsi865,常温试剂柜,SENS-004,温度漂移,温度突变 5.64℃，超过阈值 2℃（前值 27.43℃）,2026-06-17 23:11:42,2025-05-01T05:30:00.000Z,21.79,38,待处理,,,,否,
a_mqioqsi8a6,常温试剂柜,SENS-004,温度漂移,温度突变 5.21℃，超过阈值 2℃（前值 22.22℃）,2026-06-17 23:11:42,2025-05-01T05:25:00.000Z,27.43,41.6,待处理,,,,否,
a_mqioqsi8e2,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.50%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-05-01T03:25:00.000Z,22.08,41.5,待处理,,,,否,
a_mqioqsi85e,常温试剂柜,SENS-004,湿度漂移,湿度突变 19.10%，超过阈值 10%（前值 38.90%）,2026-06-17 23:11:42,2025-05-01T03:20:00.000Z,22.29,58,待处理,,,,否,
a_mqioqsi7e2,常温试剂柜,SENS-004,温度漂移,温度突变 4.91℃，超过阈值 2℃（前值 26.75℃）,2026-06-17 23:11:42,2025-05-01T02:25:00.000Z,21.84,40,待处理,,,,否,
a_mqioqsi7f3,常温试剂柜,SENS-004,温度漂移,温度突变 5.02℃，超过阈值 2℃（前值 21.73℃）,2026-06-17 23:11:42,2025-05-01T02:20:00.000Z,26.75,40.8,待处理,,,,否,
a_mqioqsi772,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.80%，超过阈值 10%（前值 22.00%）,2026-06-17 23:11:42,2025-05-01T02:00:00.000Z,21.8,40.8,待处理,,,,否,
a_mqioqsi729,常温试剂柜,SENS-004,湿度越下限,湿度 22.00% 低于下限 30%,2026-06-17 23:11:42,2025-05-01T01:55:00.000Z,21.81,22,待处理,,,,否,
a_mqioqsi7bc,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.20%，超过阈值 10%（前值 38.20%）,2026-06-17 23:11:42,2025-05-01T01:55:00.000Z,21.81,22,待处理,,,,否,
a_mqioqsi727,常温试剂柜,SENS-004,温度漂移,温度突变 3.38℃，超过阈值 2℃（前值 18.41℃）,2026-06-17 23:11:42,2025-05-01T01:40:00.000Z,21.79,38.9,待处理,,,,否,
a_mqioqsi7a5,常温试剂柜,SENS-004,温度漂移,温度突变 3.51℃，超过阈值 2℃（前值 21.92℃）,2026-06-17 23:11:42,2025-05-01T01:35:00.000Z,18.41,40,待处理,,,,否,
a_mqioqsi7f5,常温试剂柜,SENS-004,温度漂移,温度突变 5.02℃，超过阈值 2℃（前值 26.89℃）,2026-06-17 23:11:42,2025-04-30T23:20:00.000Z,21.87,39.8,待处理,,,,否,
a_mqioqsi7aa,常温试剂柜,SENS-004,温度漂移,温度突变 4.96℃，超过阈值 2℃（前值 21.93℃）,2026-06-17 23:11:42,2025-04-30T23:15:00.000Z,26.89,40.3,待处理,,,,否,
a_mqioqsi71e,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.80%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-04-30T22:30:00.000Z,21.62,41.2,待处理,,,,否,
a_mqioqsi60c,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.20%，超过阈值 10%（前值 39.80%）,2026-06-17 23:11:42,2025-04-30T22:25:00.000Z,21.76,58,待处理,,,,否,
a_mqioqsi65e,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.30%，超过阈值 10%（前值 58.80%）,2026-06-17 23:11:42,2025-04-30T22:05:00.000Z,22.37,41.5,待处理,,,,否,
a_mqioqsi6d7,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 40.80%）,2026-06-17 23:11:42,2025-04-30T22:00:00.000Z,22.06,58.8,待处理,,,,否,
a_mqioqsi6ed,常温试剂柜,SENS-004,温度漂移,温度突变 2.04℃，超过阈值 2℃（前值 20.27℃）,2026-06-17 23:11:42,2025-04-30T20:50:00.000Z,22.31,39.8,待处理,,,,否,
a_mqioqsi655,常温试剂柜,SENS-004,温度漂移,温度突变 4.04℃，超过阈值 2℃（前值 26.37℃）,2026-06-17 23:11:42,2025-04-30T20:15:00.000Z,22.33,38.4,待处理,,,,否,
a_mqioqsi62d,常温试剂柜,SENS-004,温度漂移,温度突变 4.12℃，超过阈值 2℃（前值 22.25℃）,2026-06-17 23:11:42,2025-04-30T20:10:00.000Z,26.37,40,待处理,,,,否,
a_mqioqsi632,常温试剂柜,SENS-004,温度漂移,温度突变 4.66℃，超过阈值 2℃（前值 17.38℃）,2026-06-17 23:11:42,2025-04-30T19:35:00.000Z,22.04,39.8,待处理,,,,否,
a_mqioqsi681,常温试剂柜,SENS-004,温度漂移,温度突变 4.82℃，超过阈值 2℃（前值 22.20℃）,2026-06-17 23:11:42,2025-04-30T19:30:00.000Z,17.38,39.3,待处理,,,,否,
a_mqioqsi696,常温试剂柜,SENS-004,湿度漂移,湿度突变 19.70%，超过阈值 10%（前值 22.00%）,2026-06-17 23:11:42,2025-04-30T18:35:00.000Z,21.93,41.7,待处理,,,,否,
a_mqioqsi5d5,常温试剂柜,SENS-004,湿度越下限,湿度 22.00% 低于下限 30%,2026-06-17 23:11:42,2025-04-30T18:30:00.000Z,22.27,22,待处理,,,,否,
a_mqioqsi58c,常温试剂柜,SENS-004,湿度漂移,湿度突变 19.00%，超过阈值 10%（前值 41.00%）,2026-06-17 23:11:42,2025-04-30T18:30:00.000Z,22.27,22,待处理,,,,否,
a_mqioqsi568,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.50%，超过阈值 10%（前值 58.00%）,2026-06-17 23:11:42,2025-04-30T17:35:00.000Z,21.69,39.5,待处理,,,,否,
a_mqioqsi55f,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.20%，超过阈值 10%（前值 39.80%）,2026-06-17 23:11:42,2025-04-30T17:30:00.000Z,21.64,58,待处理,,,,否,
a_mqioqsi487,常温试剂柜,SENS-004,温度漂移,温度突变 5.21℃，超过阈值 2℃（前值 26.93℃）,2026-06-17 23:11:42,2025-04-30T17:10:00.000Z,21.72,39.7,待处理,,,,否,
a_mqioqsi4c3,常温试剂柜,SENS-004,温度漂移,温度突变 5.28℃，超过阈值 2℃（前值 21.65℃）,2026-06-17 23:11:42,2025-04-30T17:05:00.000Z,26.93,39,待处理,,,,否,

===== 标注历史 =====
