异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqipon6v89,一号冷库,SENS-001,温度漂移,温度突变 5.28℃，超过阈值 2℃（前值 4.26℃）,2026-06-17 23:38:02,2025-05-04T01:15:00.000Z,9.54,54.5,待处理,,,,否,
a_mqiponmm32,试剂保存室,SENS-002,温度越下限,温度 13.16℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T01:15:00.000Z,13.16,44.9,待处理,,,,否,
a_mqiponmn89,试剂保存室,SENS-002,温度漂移,温度突变 5.31℃，超过阈值 2℃（前值 7.85℃）,2026-06-17 23:38:02,2025-05-04T01:15:00.000Z,13.16,44.9,待处理,,,,否,
a_mqipoo6j1e,细胞培养箱,SENS-003,温度越上限,温度 36.67℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T01:15:00.000Z,36.67,93.1,待处理,,,,否,
a_mqipoo6j0e,细胞培养箱,SENS-003,湿度越上限,湿度 93.10% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T01:15:00.000Z,36.67,93.1,待处理,,,,否,
a_mqipoomdce,常温试剂柜,SENS-004,温度漂移,温度突变 4.03℃，超过阈值 2℃（前值 21.93℃）,2026-06-17 23:38:04,2025-05-04T01:15:00.000Z,25.96,40.2,待处理,,,,否,
a_mqipon6v0d,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T01:10:00.000Z,4.26,54.6,待处理,,,,否,
a_mqiponmm86,试剂保存室,SENS-002,温度越下限,温度 7.85℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T01:10:00.000Z,7.85,44.2,待处理,,,,否,
a_mqipoo6jee,细胞培养箱,SENS-003,温度越上限,温度 37.22℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T01:10:00.000Z,37.22,94.4,待处理,,,,否,
a_mqipoo6j13,细胞培养箱,SENS-003,湿度越上限,湿度 94.40% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T01:10:00.000Z,37.22,94.4,待处理,,,,否,
a_mqipon6v45,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T01:05:00.000Z,4.36,55.8,待处理,,,,否,
a_mqiponmmea,试剂保存室,SENS-002,温度越下限,温度 8.10℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T01:05:00.000Z,8.1,46,待处理,,,,否,
a_mqipoo6j73,细胞培养箱,SENS-003,温度越上限,温度 36.62℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T01:05:00.000Z,36.62,94.3,待处理,,,,否,
a_mqipoo6j77,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T01:05:00.000Z,36.62,94.3,待处理,,,,否,
a_mqipon6u1f,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T01:00:00.000Z,4.87,53.6,待处理,,,,否,
a_mqiponmmc8,试剂保存室,SENS-002,温度越下限,温度 8.00℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T01:00:00.000Z,8,46.5,待处理,,,,否,
a_mqipoo6i23,细胞培养箱,SENS-003,温度越上限,温度 37.10℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T01:00:00.000Z,37.1,95.9,待处理,,,,否,
a_mqipoo6i68,细胞培养箱,SENS-003,湿度越上限,湿度 95.90% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T01:00:00.000Z,37.1,95.9,待处理,,,,否,
a_mqipon6uff,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:55:00.000Z,4.75,53.4,待处理,,,,否,
a_mqiponmm07,试剂保存室,SENS-002,温度越下限,温度 8.18℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:55:00.000Z,8.18,44.6,待处理,,,,否,
a_mqipoo6i9d,细胞培养箱,SENS-003,温度越上限,温度 36.97℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:55:00.000Z,36.97,94.1,待处理,,,,否,
a_mqipoo6i29,细胞培养箱,SENS-003,湿度越上限,湿度 94.10% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:55:00.000Z,36.97,94.1,待处理,,,,否,
a_mqipon6t03,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:50:00.000Z,4.34,54.9,待处理,,,,否,
a_mqiponmm0d,试剂保存室,SENS-002,温度越下限,温度 7.75℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:50:00.000Z,7.75,43.3,待处理,,,,否,
a_mqipoo6i60,细胞培养箱,SENS-003,温度越上限,温度 37.17℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:50:00.000Z,37.17,95.3,待处理,,,,否,
a_mqipoo6i0e,细胞培养箱,SENS-003,湿度越上限,湿度 95.30% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:50:00.000Z,37.17,95.3,待处理,,,,否,
a_mqipon6t5f,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:45:00.000Z,4.77,56.1,待处理,,,,否,
a_mqiponml8b,试剂保存室,SENS-002,温度越下限,温度 7.65℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:45:00.000Z,7.65,44.9,待处理,,,,否,
a_mqipoo6h31,细胞培养箱,SENS-003,温度越上限,温度 37.18℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:45:00.000Z,37.18,95.2,待处理,,,,否,
a_mqipoo6h28,细胞培养箱,SENS-003,湿度越上限,湿度 95.20% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:45:00.000Z,37.18,95.2,待处理,,,,否,
a_mqipon6t13,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:40:00.000Z,4.61,55.2,待处理,,,,否,
a_mqiponml8c,试剂保存室,SENS-002,温度越下限,温度 8.15℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:40:00.000Z,8.15,45.4,待处理,,,,否,
a_mqipoo6h4f,细胞培养箱,SENS-003,温度越上限,温度 37.07℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:40:00.000Z,37.07,96.5,待处理,,,,否,
a_mqipoo6hd3,细胞培养箱,SENS-003,湿度越上限,湿度 96.50% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:40:00.000Z,37.07,96.5,待处理,,,,否,
a_mqipon6s0f,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:35:00.000Z,4.41,55.4,待处理,,,,否,
a_mqipon6t64,一号冷库,SENS-001,温度漂移,温度突变 4.00℃，超过阈值 2℃（前值 0.41℃）,2026-06-17 23:38:02,2025-05-04T00:35:00.000Z,4.41,55.4,待处理,,,,否,
a_mqiponmlc8,试剂保存室,SENS-002,温度越下限,温度 7.75℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:35:00.000Z,7.75,43.2,待处理,,,,否,
a_mqiponml5f,试剂保存室,SENS-002,温度漂移,温度突变 3.92℃，超过阈值 2℃（前值 11.67℃）,2026-06-17 23:38:02,2025-05-04T00:35:00.000Z,7.75,43.2,待处理,,,,否,
a_mqipoo6gad,细胞培养箱,SENS-003,温度越上限,温度 36.91℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:35:00.000Z,36.91,95.7,待处理,,,,否,
a_mqipoo6h18,细胞培养箱,SENS-003,湿度越上限,湿度 95.70% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:35:00.000Z,36.91,95.7,待处理,,,,否,
a_mqipoomdcc,常温试剂柜,SENS-004,温度漂移,温度突变 3.97℃，超过阈值 2℃（前值 18.22℃）,2026-06-17 23:38:04,2025-05-04T00:35:00.000Z,22.19,39.5,待处理,,,,否,
a_mqipon6s2b,一号冷库,SENS-001,温度越下限,温度 0.41℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:30:00.000Z,0.41,54.7,待处理,,,,否,
a_mqipon6s86,一号冷库,SENS-001,温度漂移,温度突变 3.89℃，超过阈值 2℃（前值 4.30℃）,2026-06-17 23:38:02,2025-05-04T00:30:00.000Z,0.41,54.7,待处理,,,,否,
a_mqiponmlb6,试剂保存室,SENS-002,温度越下限,温度 11.67℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:30:00.000Z,11.67,45.2,待处理,,,,否,
a_mqiponmlac,试剂保存室,SENS-002,温度漂移,温度突变 3.84℃，超过阈值 2℃（前值 7.83℃）,2026-06-17 23:38:02,2025-05-04T00:30:00.000Z,11.67,45.2,待处理,,,,否,
a_mqipoo6g3a,细胞培养箱,SENS-003,温度越上限,温度 36.62℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:30:00.000Z,36.62,93.6,待处理,,,,否,
a_mqipoo6g34,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:30:00.000Z,36.62,93.6,待处理,,,,否,
a_mqipoomd68,常温试剂柜,SENS-004,温度漂移,温度突变 3.92℃，超过阈值 2℃（前值 22.14℃）,2026-06-17 23:38:04,2025-05-04T00:30:00.000Z,18.22,39.3,待处理,,,,否,
a_mqipon6se2,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:25:00.000Z,4.3,55.8,待处理,,,,否,
a_mqiponmk27,试剂保存室,SENS-002,温度越下限,温度 7.83℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:25:00.000Z,7.83,44.3,待处理,,,,否,
a_mqipoo6g50,细胞培养箱,SENS-003,温度越上限,温度 37.25℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:25:00.000Z,37.25,96.2,待处理,,,,否,
a_mqipoo6g32,细胞培养箱,SENS-003,湿度越上限,湿度 96.20% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:25:00.000Z,37.25,96.2,待处理,,,,否,
a_mqipon6s32,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:20:00.000Z,4.27,54.5,待处理,,,,否,
a_mqiponmk7a,试剂保存室,SENS-002,温度越下限,温度 8.25℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:20:00.000Z,8.25,47,待处理,,,,否,
a_mqipoo6fb1,细胞培养箱,SENS-003,温度越上限,温度 37.18℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:20:00.000Z,37.18,94.3,待处理,,,,否,
a_mqipoo6fd8,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:20:00.000Z,37.18,94.3,待处理,,,,否,
a_mqipon6ra9,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:15:00.000Z,4.59,54.7,待处理,,,,否,
a_mqipon6rd5,一号冷库,SENS-001,湿度漂移,湿度突变 18.30%，超过阈值 10%（前值 73.00%）,2026-06-17 23:38:02,2025-05-04T00:15:00.000Z,4.59,54.7,待处理,,,,否,
a_mqiponmk94,试剂保存室,SENS-002,温度越下限,温度 8.34℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:15:00.000Z,8.34,46.8,待处理,,,,否,
a_mqiponmk04,试剂保存室,SENS-002,湿度漂移,湿度突变 16.20%，超过阈值 10%（前值 63.00%）,2026-06-17 23:38:02,2025-05-04T00:15:00.000Z,8.34,46.8,待处理,,,,否,
a_mqipoo6f21,细胞培养箱,SENS-003,温度越上限,温度 36.76℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:15:00.000Z,36.76,93.7,待处理,,,,否,
a_mqipoo6f16,细胞培养箱,SENS-003,湿度越上限,湿度 93.70% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:15:00.000Z,36.76,93.7,待处理,,,,否,
a_mqipoomd65,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.60%，超过阈值 10%（前值 58.00%）,2026-06-17 23:38:04,2025-05-04T00:15:00.000Z,21.73,39.4,待处理,,,,否,
a_mqipon6rd8,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:10:00.000Z,4.53,73,待处理,,,,否,
a_mqipon6r61,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-17 23:38:02,2025-05-04T00:10:00.000Z,4.53,73,待处理,,,,否,
a_mqipon6rbb,一号冷库,SENS-001,湿度漂移,湿度突变 17.40%，超过阈值 10%（前值 55.60%）,2026-06-17 23:38:02,2025-05-04T00:10:00.000Z,4.53,73,待处理,,,,否,
a_mqiponmkf9,试剂保存室,SENS-002,温度越下限,温度 7.72℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:10:00.000Z,7.72,63,待处理,,,,否,
a_mqiponmk4b,试剂保存室,SENS-002,湿度漂移,湿度突变 19.00%，超过阈值 10%（前值 44.00%）,2026-06-17 23:38:02,2025-05-04T00:10:00.000Z,7.72,63,待处理,,,,否,
a_mqipoo6f61,细胞培养箱,SENS-003,温度越上限,温度 37.25℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:10:00.000Z,37.25,95.9,待处理,,,,否,
a_mqipoo6fe7,细胞培养箱,SENS-003,湿度越上限,湿度 95.90% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:10:00.000Z,37.25,95.9,待处理,,,,否,
a_mqipoomd5d,常温试剂柜,SENS-004,湿度漂移,湿度突变 16.00%，超过阈值 10%（前值 42.00%）,2026-06-17 23:38:04,2025-05-04T00:10:00.000Z,22.34,58,待处理,,,,否,
a_mqipon6q0e,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:05:00.000Z,4.14,55.6,待处理,,,,否,
a_mqiponmkf9,试剂保存室,SENS-002,温度越下限,温度 7.88℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:05:00.000Z,7.88,44,待处理,,,,否,
a_mqipoo6ed6,细胞培养箱,SENS-003,温度越上限,温度 36.90℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:05:00.000Z,36.9,93.8,待处理,,,,否,
a_mqipoo6f89,细胞培养箱,SENS-003,湿度越上限,湿度 93.80% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:05:00.000Z,36.9,93.8,待处理,,,,否,
a_mqipon6qf4,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:00:00.000Z,4.16,53.7,待处理,,,,否,
a_mqiponmj62,试剂保存室,SENS-002,温度越下限,温度 8.02℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-04T00:00:00.000Z,8.02,44.8,待处理,,,,否,
a_mqipoo6ee2,细胞培养箱,SENS-003,温度越上限,温度 37.35℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-04T00:00:00.000Z,37.35,94.2,待处理,,,,否,
a_mqipoo6e1f,细胞培养箱,SENS-003,湿度越上限,湿度 94.20% 超过上限 70%,2026-06-17 23:38:03,2025-05-04T00:00:00.000Z,37.35,94.2,待处理,,,,否,
a_mqipoo6e13,细胞培养箱,SENS-003,温度漂移,温度突变 3.72℃，超过阈值 2℃（前值 41.07℃）,2026-06-17 23:38:03,2025-05-04T00:00:00.000Z,37.35,94.2,待处理,,,,否,
a_mqipon6qd8,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:55:00.000Z,4.84,55.2,待处理,,,,否,
a_mqiponmjec,试剂保存室,SENS-002,温度越下限,温度 7.97℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:55:00.000Z,7.97,45.3,待处理,,,,否,
a_mqipoo6d3f,细胞培养箱,SENS-003,温度越上限,温度 41.07℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:55:00.000Z,41.07,94,待处理,,,,否,
a_mqipoo6e8a,细胞培养箱,SENS-003,湿度越上限,湿度 94.00% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:55:00.000Z,41.07,94,待处理,,,,否,
a_mqipoo6e8b,细胞培养箱,SENS-003,温度漂移,温度突变 4.31℃，超过阈值 2℃（前值 36.76℃）,2026-06-17 23:38:03,2025-05-03T23:55:00.000Z,41.07,94,待处理,,,,否,
a_mqipon6qe6,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:50:00.000Z,4.54,54.9,待处理,,,,否,
a_mqiponmj27,试剂保存室,SENS-002,温度越下限,温度 8.30℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:50:00.000Z,8.3,44.5,待处理,,,,否,
a_mqipoo6d68,细胞培养箱,SENS-003,温度越上限,温度 36.76℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:50:00.000Z,36.76,93.1,待处理,,,,否,
a_mqipoo6d5d,细胞培养箱,SENS-003,湿度越上限,湿度 93.10% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:50:00.000Z,36.76,93.1,待处理,,,,否,
a_mqipon6p1b,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:45:00.000Z,4.44,54.5,待处理,,,,否,
a_mqiponmj96,试剂保存室,SENS-002,温度越下限,温度 7.87℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:45:00.000Z,7.87,45.9,待处理,,,,否,
a_mqipoo6d48,细胞培养箱,SENS-003,温度越上限,温度 36.74℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:45:00.000Z,36.74,96.5,待处理,,,,否,
a_mqipoo6df3,细胞培养箱,SENS-003,湿度越上限,湿度 96.50% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:45:00.000Z,36.74,96.5,待处理,,,,否,
a_mqipon6pfa,一号冷库,SENS-001,温度越下限,温度 4.17℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:40:00.000Z,4.17,55.5,待处理,,,,否,
a_mqiponmj93,试剂保存室,SENS-002,温度越下限,温度 8.29℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:40:00.000Z,8.29,46.3,待处理,,,,否,
a_mqipoo6cba,细胞培养箱,SENS-003,温度越上限,温度 36.81℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:40:00.000Z,36.81,96.1,待处理,,,,否,
a_mqipoo6dae,细胞培养箱,SENS-003,湿度越上限,湿度 96.10% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:40:00.000Z,36.81,96.1,待处理,,,,否,
a_mqipon6p46,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:35:00.000Z,4.4,55.1,待处理,,,,否,
a_mqiponmi6c,试剂保存室,SENS-002,温度越下限,温度 7.64℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:35:00.000Z,7.64,43.2,待处理,,,,否,
a_mqipoo6c05,细胞培养箱,SENS-003,温度越上限,温度 37.02℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:35:00.000Z,37.02,94.3,待处理,,,,否,
a_mqipoo6c0d,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:35:00.000Z,37.02,94.3,待处理,,,,否,
a_mqipon6p85,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:30:00.000Z,4.36,55.7,待处理,,,,否,
a_mqiponmicd,试剂保存室,SENS-002,温度越下限,温度 7.63℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:30:00.000Z,7.63,44.8,待处理,,,,否,
a_mqipoo6caf,细胞培养箱,SENS-003,温度越上限,温度 36.65℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:30:00.000Z,36.65,95.8,待处理,,,,否,
a_mqipoo6c76,细胞培养箱,SENS-003,湿度越上限,湿度 95.80% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:30:00.000Z,36.65,95.8,待处理,,,,否,
a_mqipooog2e,稳定性试验箱,SENS-005,温度漂移,温度突变 5.02℃，超过阈值 2℃（前值 30.06℃）,2026-06-17 23:38:04,2025-05-03T23:30:00.000Z,25.04,61.9,待处理,,,,否,
a_mqipon6od0,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:25:00.000Z,4.65,54.5,待处理,,,,否,
a_mqiponmiad,试剂保存室,SENS-002,温度越下限,温度 7.63℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:25:00.000Z,7.63,43.4,待处理,,,,否,
a_mqipoo6b1c,细胞培养箱,SENS-003,温度越上限,温度 37.21℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:25:00.000Z,37.21,93.3,待处理,,,,否,
a_mqipoo6c2a,细胞培养箱,SENS-003,湿度越上限,湿度 93.30% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:25:00.000Z,37.21,93.3,待处理,,,,否,
a_mqipooof47,稳定性试验箱,SENS-005,温度越上限,温度 30.06℃ 超过上限 30℃,2026-06-17 23:38:04,2025-05-03T23:25:00.000Z,30.06,60.3,待处理,,,,否,
a_mqipooog75,稳定性试验箱,SENS-005,温度漂移,温度突变 4.99℃，超过阈值 2℃（前值 25.07℃）,2026-06-17 23:38:04,2025-05-03T23:25:00.000Z,30.06,60.3,待处理,,,,否,
a_mqipon6o3a,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:20:00.000Z,4.25,54.7,待处理,,,,否,
a_mqiponmi7b,试剂保存室,SENS-002,温度越下限,温度 8.04℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:20:00.000Z,8.04,46.7,待处理,,,,否,
a_mqipoo6b4f,细胞培养箱,SENS-003,温度越上限,温度 37.37℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:20:00.000Z,37.37,96.8,待处理,,,,否,
a_mqipoo6b80,细胞培养箱,SENS-003,湿度越上限,湿度 96.80% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:20:00.000Z,37.37,96.8,待处理,,,,否,
a_mqipon6o73,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:15:00.000Z,4.44,55.9,待处理,,,,否,
a_mqiponmi27,试剂保存室,SENS-002,温度越下限,温度 7.82℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:15:00.000Z,7.82,44,待处理,,,,否,
a_mqipoo6bcf,细胞培养箱,SENS-003,温度越上限,温度 37.08℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:15:00.000Z,37.08,93.2,待处理,,,,否,
a_mqipoo6b35,细胞培养箱,SENS-003,湿度越上限,湿度 93.20% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:15:00.000Z,37.08,93.2,待处理,,,,否,
a_mqipon6o67,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:10:00.000Z,4.4,54.7,待处理,,,,否,
a_mqiponmh77,试剂保存室,SENS-002,温度越下限,温度 8.12℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:10:00.000Z,8.12,43,待处理,,,,否,
a_mqipoo6a20,细胞培养箱,SENS-003,温度越上限,温度 36.73℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:10:00.000Z,36.73,96.2,待处理,,,,否,
a_mqipoo6b71,细胞培养箱,SENS-003,湿度越上限,湿度 96.20% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:10:00.000Z,36.73,96.2,待处理,,,,否,
a_mqipon6o15,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:05:00.000Z,4.63,56.6,待处理,,,,否,
a_mqiponmh0c,试剂保存室,SENS-002,温度越下限,温度 7.64℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:05:00.000Z,7.64,45.8,待处理,,,,否,
a_mqipoo6a44,细胞培养箱,SENS-003,温度越上限,温度 36.73℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:05:00.000Z,36.73,95.3,待处理,,,,否,
a_mqipoo6a51,细胞培养箱,SENS-003,湿度越上限,湿度 95.30% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:05:00.000Z,36.73,95.3,待处理,,,,否,
a_mqipon6n57,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:00:00.000Z,4.43,53.9,待处理,,,,否,
a_mqiponmhbb,试剂保存室,SENS-002,温度越下限,温度 8.19℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T23:00:00.000Z,8.19,46.3,待处理,,,,否,
a_mqipoo6a05,细胞培养箱,SENS-003,温度越上限,温度 36.98℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T23:00:00.000Z,36.98,95.6,待处理,,,,否,
a_mqipoo6aee,细胞培养箱,SENS-003,湿度越上限,湿度 95.60% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T23:00:00.000Z,36.98,95.6,待处理,,,,否,
a_mqipon6n3e,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T22:55:00.000Z,4.78,54.9,待处理,,,,否,
a_mqiponmhbb,试剂保存室,SENS-002,温度越下限,温度 7.89℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T22:55:00.000Z,7.89,44,待处理,,,,否,
a_mqipoo6953,细胞培养箱,SENS-003,温度越上限,温度 36.68℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T22:55:00.000Z,36.68,95.6,待处理,,,,否,
a_mqipoo6ad8,细胞培养箱,SENS-003,湿度越上限,湿度 95.60% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T22:55:00.000Z,36.68,95.6,待处理,,,,否,
a_mqipon6n3b,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T22:50:00.000Z,4.47,55.3,待处理,,,,否,
a_mqiponmhfe,试剂保存室,SENS-002,温度越下限,温度 7.76℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T22:50:00.000Z,7.76,43,待处理,,,,否,
a_mqipoo695e,细胞培养箱,SENS-003,温度越上限,温度 37.24℃ 超过上限 30℃,2026-06-17 23:38:03,2025-05-03T22:50:00.000Z,37.24,96.4,待处理,,,,否,
a_mqipoo690a,细胞培养箱,SENS-003,湿度越上限,湿度 96.40% 超过上限 70%,2026-06-17 23:38:03,2025-05-03T22:50:00.000Z,37.24,96.4,待处理,,,,否,
a_mqipon6n91,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-17 23:38:02,2025-05-03T22:45:00.000Z,4.86,56.3,待处理,,,,否,
