异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqird6rsb7,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T06:45:00.000Z,4.46,54.9,待处理,,,,否,
a_mqird6rs11,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T06:40:00.000Z,4.47,55.4,待处理,,,,否,
a_mqird6rsc0,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T06:35:00.000Z,4.15,56.5,待处理,,,,否,
a_mqird6rr33,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T06:30:00.000Z,4.23,54.9,待处理,,,,否,
a_mqird6rr46,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T06:25:00.000Z,4.18,56.7,待处理,,,,否,
a_mqird6rrf5,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T06:20:00.000Z,4.75,56.8,待处理,,,,否,
a_mqird6rp33,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T06:15:00.000Z,4.71,56.7,待处理,,,,否,
a_mqird6rp7b,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T06:10:00.000Z,4.51,54.1,待处理,,,,否,
a_mqird6rp43,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T06:05:00.000Z,4.81,53.9,待处理,,,,否,
a_mqird6ro39,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T06:00:00.000Z,4.83,54.8,待处理,,,,否,
a_mqird6ro0b,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:55:00.000Z,4.38,54,待处理,,,,否,
a_mqird6ro0c,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:50:00.000Z,4.86,54.6,待处理,,,,否,
a_mqird6roe6,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:45:00.000Z,4.31,56.1,待处理,,,,否,
a_mqird6rncc,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:40:00.000Z,4.34,55.2,待处理,,,,否,
a_mqird6rmfd,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:35:00.000Z,4.64,53.4,待处理,,,,否,
a_mqird6rm6d,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:30:00.000Z,4.5,55.1,待处理,,,,否,
a_mqird6rlda,一号冷库,SENS-001,温度越下限,温度 4.11℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:25:00.000Z,4.11,56.4,待处理,,,,否,
a_mqird6rl5a,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:20:00.000Z,4.67,53.1,待处理,,,,否,
a_mqird6rl30,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:15:00.000Z,4.33,54.5,待处理,,,,否,
a_mqird6rl79,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:10:00.000Z,4.24,56.3,待处理,,,,否,
a_mqird6rl4e,一号冷库,SENS-001,湿度漂移,湿度突变 16.70%，超过阈值 10%（前值 73.00%）,2026-06-18 00:25:06,2025-05-04T05:10:00.000Z,4.24,56.3,待处理,,,,否,
a_mqird6rkd7,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:05:00.000Z,4.7,73,待处理,,,,否,
a_mqird6rkc0,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:25:06,2025-05-04T05:05:00.000Z,4.7,73,待处理,,,,否,
a_mqird6rk54,一号冷库,SENS-001,湿度漂移,湿度突变 16.00%，超过阈值 10%（前值 57.00%）,2026-06-18 00:25:06,2025-05-04T05:05:00.000Z,4.7,73,待处理,,,,否,
a_mqird6rk26,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T05:00:00.000Z,4.33,57,待处理,,,,否,
a_mqird6rj5c,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:55:00.000Z,4.44,53.4,待处理,,,,否,
a_mqird6rj5a,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:50:00.000Z,4.46,53.8,待处理,,,,否,
a_mqird6rj88,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:45:00.000Z,4.23,53.2,待处理,,,,否,
a_mqird6rj67,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:40:00.000Z,4.45,54.5,待处理,,,,否,
a_mqird6ri18,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:35:00.000Z,4.47,56.1,待处理,,,,否,
a_mqird6ri79,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:30:00.000Z,4.57,53.8,待处理,,,,否,
a_mqird6rh3e,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:25:00.000Z,4.82,54.2,待处理,,,,否,
a_mqird6rhc2,一号冷库,SENS-001,温度漂移,温度突变 3.60℃，超过阈值 2℃（前值 8.42℃）,2026-06-18 00:25:06,2025-05-04T04:25:00.000Z,4.82,54.2,待处理,,,,否,
a_mqird6rhd3,一号冷库,SENS-001,温度越下限,温度 8.42℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:20:00.000Z,8.42,54.9,待处理,,,,否,
a_mqird6rh17,一号冷库,SENS-001,温度漂移,温度突变 3.87℃，超过阈值 2℃（前值 4.55℃）,2026-06-18 00:25:06,2025-05-04T04:20:00.000Z,8.42,54.9,待处理,,,,否,
a_mqird6rge2,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:15:00.000Z,4.55,53.9,待处理,,,,否,
a_mqird6rga8,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:10:00.000Z,4.26,54.8,待处理,,,,否,
a_mqird6rg26,一号冷库,SENS-001,湿度漂移,湿度突变 17.80%，超过阈值 10%（前值 37.00%）,2026-06-18 00:25:06,2025-05-04T04:10:00.000Z,4.26,54.8,待处理,,,,否,
a_mqird6rff3,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:05:00.000Z,4.49,37,待处理,,,,否,
a_mqird6rgf7,一号冷库,SENS-001,湿度漂移,湿度突变 18.90%，超过阈值 10%（前值 55.90%）,2026-06-18 00:25:06,2025-05-04T04:05:00.000Z,4.49,37,待处理,,,,否,
a_mqird6rfd6,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T04:00:00.000Z,4.74,55.9,待处理,,,,否,
a_mqird6rf75,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:55:00.000Z,4.42,56.1,待处理,,,,否,
a_mqird6rf08,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:50:00.000Z,4.86,53.5,待处理,,,,否,
a_mqird6re7e,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:45:00.000Z,4.67,56.2,待处理,,,,否,
a_mqird6ree4,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:40:00.000Z,4.49,55.2,待处理,,,,否,
a_mqird6re09,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:35:00.000Z,4.24,53.5,待处理,,,,否,
a_mqird6rda0,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:30:00.000Z,4.85,53.3,待处理,,,,否,
a_mqird6rdbd,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:25:00.000Z,4.2,54.6,待处理,,,,否,
a_mqird6rc8d,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:20:00.000Z,4.77,56,待处理,,,,否,
a_mqird6rcda,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:15:00.000Z,4.22,53.9,待处理,,,,否,
a_mqird6rc2d,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:10:00.000Z,4.87,53.2,待处理,,,,否,
a_mqird6rce2,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:05:00.000Z,4.59,55.9,待处理,,,,否,
a_mqird6rb6b,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T03:00:00.000Z,4.12,56.7,待处理,,,,否,
a_mqird6raef,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:55:00.000Z,4.65,53.4,待处理,,,,否,
a_mqird6qw60,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:50:00.000Z,4.21,55.7,待处理,,,,否,
a_mqird6qwd0,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:45:00.000Z,4.28,56.4,待处理,,,,否,
a_mqird6qv52,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:40:00.000Z,4.87,54.1,待处理,,,,否,
a_mqird6qwfc,一号冷库,SENS-001,温度漂移,温度突变 4.43℃，超过阈值 2℃（前值 0.44℃）,2026-06-18 00:25:06,2025-05-04T02:40:00.000Z,4.87,54.1,待处理,,,,否,
a_mqird6qu69,一号冷库,SENS-001,温度越下限,温度 0.44℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:35:00.000Z,0.44,53.5,待处理,,,,否,
a_mqird6qv24,一号冷库,SENS-001,温度漂移,温度突变 3.84℃，超过阈值 2℃（前值 4.28℃）,2026-06-18 00:25:06,2025-05-04T02:35:00.000Z,0.44,53.5,待处理,,,,否,
a_mqird6quf6,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:30:00.000Z,4.28,54.7,待处理,,,,否,
a_mqird6quf8,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:25:00.000Z,4.27,54.8,待处理,,,,否,
a_mqird6qua7,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:20:00.000Z,4.88,53.7,待处理,,,,否,
a_mqird6qt15,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:15:00.000Z,4.57,54,待处理,,,,否,
a_mqird6qt75,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:10:00.000Z,4.21,56.2,待处理,,,,否,
a_mqird6qt21,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:05:00.000Z,4.52,53.1,待处理,,,,否,
a_mqird6qt13,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T02:00:00.000Z,4.15,54.7,待处理,,,,否,
a_mqird6qt3e,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:55:00.000Z,4.68,55.9,待处理,,,,否,
a_mqird6qsa0,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:50:00.000Z,4.86,54.2,待处理,,,,否,
a_mqird6qs81,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:45:00.000Z,4.35,55.4,待处理,,,,否,
a_mqird6qs4a,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:40:00.000Z,4.6,56.3,待处理,,,,否,
a_mqird6qsb5,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:35:00.000Z,4.85,55.7,待处理,,,,否,
a_mqird6qs74,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:30:00.000Z,4.89,54.7,待处理,,,,否,
a_mqird6qr2b,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:25:00.000Z,4.52,56.3,待处理,,,,否,
a_mqird6qr57,一号冷库,SENS-001,湿度漂移,湿度突变 16.20%，超过阈值 10%（前值 72.50%）,2026-06-18 00:25:06,2025-05-04T01:25:00.000Z,4.52,56.3,待处理,,,,否,
a_mqird6qq95,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:20:00.000Z,4.55,72.5,待处理,,,,否,
a_mqird6qq73,一号冷库,SENS-001,湿度越上限,湿度 72.50% 超过上限 70%,2026-06-18 00:25:06,2025-05-04T01:20:00.000Z,4.55,72.5,待处理,,,,否,
a_mqird6qq0b,一号冷库,SENS-001,温度漂移,温度突变 4.99℃，超过阈值 2℃（前值 9.54℃）,2026-06-18 00:25:06,2025-05-04T01:20:00.000Z,4.55,72.5,待处理,,,,否,
a_mqird6qr61,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 54.50%）,2026-06-18 00:25:06,2025-05-04T01:20:00.000Z,4.55,72.5,待处理,,,,否,
a_mqird6qqe1,一号冷库,SENS-001,温度越下限,温度 9.54℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:15:00.000Z,9.54,54.5,待处理,,,,否,
a_mqird6qq9f,一号冷库,SENS-001,温度漂移,温度突变 5.28℃，超过阈值 2℃（前值 4.26℃）,2026-06-18 00:25:06,2025-05-04T01:15:00.000Z,9.54,54.5,待处理,,,,否,
a_mqird6qqa8,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:10:00.000Z,4.26,54.6,待处理,,,,否,
a_mqird6qp37,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:05:00.000Z,4.36,55.8,待处理,,,,否,
a_mqird6qpdd,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T01:00:00.000Z,4.87,53.6,待处理,,,,否,
a_mqird6qp2c,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:55:00.000Z,4.75,53.4,待处理,,,,否,
a_mqird6qp7b,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:50:00.000Z,4.34,54.9,待处理,,,,否,
a_mqird6qpa5,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:45:00.000Z,4.77,56.1,待处理,,,,否,
a_mqird6qob6,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:40:00.000Z,4.61,55.2,待处理,,,,否,
a_mqird6qoc3,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:35:00.000Z,4.41,55.4,待处理,,,,否,
a_mqird6qo4a,一号冷库,SENS-001,温度漂移,温度突变 4.00℃，超过阈值 2℃（前值 0.41℃）,2026-06-18 00:25:06,2025-05-04T00:35:00.000Z,4.41,55.4,待处理,,,,否,
a_mqird6qnd8,一号冷库,SENS-001,温度越下限,温度 0.41℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:30:00.000Z,0.41,54.7,待处理,,,,否,
a_mqird6qof3,一号冷库,SENS-001,温度漂移,温度突变 3.89℃，超过阈值 2℃（前值 4.30℃）,2026-06-18 00:25:06,2025-05-04T00:30:00.000Z,0.41,54.7,待处理,,,,否,
a_mqird6qncd,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:25:00.000Z,4.3,55.8,待处理,,,,否,
a_mqird6qn1f,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:20:00.000Z,4.27,54.5,待处理,,,,否,
a_mqird6qnda,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:15:00.000Z,4.59,54.7,待处理,,,,否,
a_mqird6qncd,一号冷库,SENS-001,湿度漂移,湿度突变 18.30%，超过阈值 10%（前值 73.00%）,2026-06-18 00:25:06,2025-05-04T00:15:00.000Z,4.59,54.7,待处理,,,,否,
a_mqird6qm0b,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:10:00.000Z,4.53,73,待处理,,,,否,
a_mqird6qmae,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:25:06,2025-05-04T00:10:00.000Z,4.53,73,待处理,,,,否,
a_mqird6qm1d,一号冷库,SENS-001,湿度漂移,湿度突变 17.40%，超过阈值 10%（前值 55.60%）,2026-06-18 00:25:06,2025-05-04T00:10:00.000Z,4.53,73,待处理,,,,否,
a_mqird6qmb4,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:05:00.000Z,4.14,55.6,待处理,,,,否,
a_mqird6qmce,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-04T00:00:00.000Z,4.16,53.7,待处理,,,,否,
a_mqird6qlf8,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:55:00.000Z,4.84,55.2,待处理,,,,否,
a_mqird6qldb,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:50:00.000Z,4.54,54.9,待处理,,,,否,
a_mqird6ql73,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:45:00.000Z,4.44,54.5,待处理,,,,否,
a_mqird6ql30,一号冷库,SENS-001,温度越下限,温度 4.17℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:40:00.000Z,4.17,55.5,待处理,,,,否,
a_mqird6ql93,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:35:00.000Z,4.4,55.1,待处理,,,,否,
a_mqird6qkc4,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:30:00.000Z,4.36,55.7,待处理,,,,否,
a_mqird6qk35,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:25:00.000Z,4.65,54.5,待处理,,,,否,
a_mqird6qkc4,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:20:00.000Z,4.25,54.7,待处理,,,,否,
a_mqird6qk39,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:15:00.000Z,4.44,55.9,待处理,,,,否,
a_mqird6qk43,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:10:00.000Z,4.4,54.7,待处理,,,,否,
a_mqird6qj2f,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:05:00.000Z,4.63,56.6,待处理,,,,否,
a_mqird6qjbb,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T23:00:00.000Z,4.43,53.9,待处理,,,,否,
a_mqird6qj59,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:55:00.000Z,4.78,54.9,待处理,,,,否,
a_mqird6qjcb,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:50:00.000Z,4.47,55.3,待处理,,,,否,
a_mqird6qi93,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:45:00.000Z,4.86,56.3,待处理,,,,否,
a_mqird6qi53,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:40:00.000Z,4.7,53.8,待处理,,,,否,
a_mqird6qi6a,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:35:00.000Z,4.3,53.5,待处理,,,,否,
a_mqird6qi5b,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:30:00.000Z,4.66,53.8,待处理,,,,否,
a_mqird6qi7c,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:25:00.000Z,4.7,53.9,待处理,,,,否,
a_mqird6qhb8,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:20:00.000Z,4.65,53.9,待处理,,,,否,
a_mqird6qh81,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:15:00.000Z,4.36,57,待处理,,,,否,
a_mqird6qhaa,一号冷库,SENS-001,温度漂移,温度突变 4.13℃，超过阈值 2℃（前值 8.49℃）,2026-06-18 00:25:06,2025-05-03T22:15:00.000Z,4.36,57,待处理,,,,否,
a_mqird6qg7d,一号冷库,SENS-001,温度越下限,温度 8.49℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:10:00.000Z,8.49,55.1,待处理,,,,否,
a_mqird6qh3c,一号冷库,SENS-001,温度漂移,温度突变 3.67℃，超过阈值 2℃（前值 4.82℃）,2026-06-18 00:25:06,2025-05-03T22:10:00.000Z,8.49,55.1,待处理,,,,否,
a_mqird6qg39,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:05:00.000Z,4.82,54.8,待处理,,,,否,
a_mqird6qg79,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T22:00:00.000Z,4.84,55,待处理,,,,否,
a_mqird6qfa7,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:55:00.000Z,4.7,55.9,待处理,,,,否,
a_mqird6qf24,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:50:00.000Z,4.56,53.9,待处理,,,,否,
a_mqird6qf1a,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:45:00.000Z,4.84,56.5,待处理,,,,否,
a_mqird6qf9a,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:40:00.000Z,4.49,53.1,待处理,,,,否,
a_mqird6qe01,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:35:00.000Z,4.65,55.5,待处理,,,,否,
a_mqird6qe40,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:30:00.000Z,4.84,53.6,待处理,,,,否,
a_mqird6qe2a,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:25:00.000Z,4.45,53.5,待处理,,,,否,
a_mqird6qe53,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:20:00.000Z,4.82,54.5,待处理,,,,否,
a_mqird6qd4a,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:15:00.000Z,4.56,56.8,待处理,,,,否,
a_mqird6qc8b,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:10:00.000Z,4.32,55.5,待处理,,,,否,
a_mqird6qc8f,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:05:00.000Z,4.8,53.4,待处理,,,,否,
a_mqird6qc9b,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T21:00:00.000Z,4.54,56.9,待处理,,,,否,
a_mqird6qbec,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T20:55:00.000Z,4.63,54,待处理,,,,否,
a_mqird6qb14,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T20:50:00.000Z,4.34,55,待处理,,,,否,
a_mqird6q9a3,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T20:45:00.000Z,4.52,56.5,待处理,,,,否,
a_mqird6q917,一号冷库,SENS-001,湿度漂移,湿度突变 19.50%，超过阈值 10%（前值 37.00%）,2026-06-18 00:25:06,2025-05-03T20:45:00.000Z,4.52,56.5,待处理,,,,否,
a_mqird6q8d2,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-03T20:40:00.000Z,4.3,37,待处理,,,,否,
