异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqirk33466,一号冷库,SENS-001,温度漂移,温度突变 4.43℃，超过阈值 2℃（前值 0.44℃）,2026-06-18 00:30:28,2025-05-04T02:40:00.000Z,4.87,54.1,待处理,,,,否,
a_mqirk334d1,一号冷库,SENS-001,温度越下限,温度 0.44℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T02:35:00.000Z,0.44,53.5,待处理,,,,否,
a_mqirk3340c,一号冷库,SENS-001,温度漂移,温度突变 3.84℃，超过阈值 2℃（前值 4.28℃）,2026-06-18 00:30:28,2025-05-04T02:35:00.000Z,0.44,53.5,待处理,,,,否,
a_mqirk3331d,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T02:30:00.000Z,4.28,54.7,待处理,,,,否,
a_mqirk33326,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T02:25:00.000Z,4.27,54.8,待处理,,,,否,
a_mqirk333a0,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T02:20:00.000Z,4.88,53.7,待处理,,,,否,
a_mqirk33302,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T02:15:00.000Z,4.57,54,待处理,,,,否,
a_mqirk33360,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T02:10:00.000Z,4.21,56.2,待处理,,,,否,
a_mqirk33285,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T02:05:00.000Z,4.52,53.1,待处理,,,,否,
a_mqirk3326d,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T02:00:00.000Z,4.15,54.7,待处理,,,,否,
a_mqirk33242,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:55:00.000Z,4.68,55.9,待处理,,,,否,
a_mqirk332bf,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:50:00.000Z,4.86,54.2,待处理,,,,否,
a_mqirk332ef,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:45:00.000Z,4.35,55.4,待处理,,,,否,
a_mqirk3329f,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:40:00.000Z,4.6,56.3,待处理,,,,否,
a_mqirk33288,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:35:00.000Z,4.85,55.7,待处理,,,,否,
a_mqirk33153,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:30:00.000Z,4.89,54.7,待处理,,,,否,
a_mqirk331d3,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:25:00.000Z,4.52,56.3,待处理,,,,否,
a_mqirk33188,一号冷库,SENS-001,湿度漂移,湿度突变 16.20%，超过阈值 10%（前值 72.50%）,2026-06-18 00:30:28,2025-05-04T01:25:00.000Z,4.52,56.3,待处理,,,,否,
a_mqirk331f3,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:20:00.000Z,4.55,72.5,待处理,,,,否,
a_mqirk331c3,一号冷库,SENS-001,湿度越上限,湿度 72.50% 超过上限 70%,2026-06-18 00:30:28,2025-05-04T01:20:00.000Z,4.55,72.5,待处理,,,,否,
a_mqirk331f5,一号冷库,SENS-001,温度漂移,温度突变 4.99℃，超过阈值 2℃（前值 9.54℃）,2026-06-18 00:30:28,2025-05-04T01:20:00.000Z,4.55,72.5,待处理,,,,否,
a_mqirk33165,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 54.50%）,2026-06-18 00:30:28,2025-05-04T01:20:00.000Z,4.55,72.5,待处理,,,,否,
a_mqirk3306f,一号冷库,SENS-001,温度越下限,温度 9.54℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:15:00.000Z,9.54,54.5,待处理,,,,否,
a_mqirk33034,一号冷库,SENS-001,温度漂移,温度突变 5.28℃，超过阈值 2℃（前值 4.26℃）,2026-06-18 00:30:28,2025-05-04T01:15:00.000Z,9.54,54.5,待处理,,,,否,
a_mqirk3305d,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:10:00.000Z,4.26,54.6,待处理,,,,否,
a_mqirk33001,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:05:00.000Z,4.36,55.8,待处理,,,,否,
a_mqirk32z69,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T01:00:00.000Z,4.87,53.6,待处理,,,,否,
a_mqirk32zda,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:55:00.000Z,4.75,53.4,待处理,,,,否,
a_mqirk32z74,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:50:00.000Z,4.34,54.9,待处理,,,,否,
a_mqirk32z77,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:45:00.000Z,4.77,56.1,待处理,,,,否,
a_mqirk32z9d,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:40:00.000Z,4.61,55.2,待处理,,,,否,
a_mqirk32yff,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:35:00.000Z,4.41,55.4,待处理,,,,否,
a_mqirk32z13,一号冷库,SENS-001,温度漂移,温度突变 4.00℃，超过阈值 2℃（前值 0.41℃）,2026-06-18 00:30:28,2025-05-04T00:35:00.000Z,4.41,55.4,待处理,,,,否,
a_mqirk32y84,一号冷库,SENS-001,温度越下限,温度 0.41℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:30:00.000Z,0.41,54.7,待处理,,,,否,
a_mqirk32y52,一号冷库,SENS-001,温度漂移,温度突变 3.89℃，超过阈值 2℃（前值 4.30℃）,2026-06-18 00:30:28,2025-05-04T00:30:00.000Z,0.41,54.7,待处理,,,,否,
a_mqirk32y13,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:25:00.000Z,4.3,55.8,待处理,,,,否,
a_mqirk32y99,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:20:00.000Z,4.27,54.5,待处理,,,,否,
a_mqirk32xb7,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:15:00.000Z,4.59,54.7,待处理,,,,否,
a_mqirk32x55,一号冷库,SENS-001,湿度漂移,湿度突变 18.30%，超过阈值 10%（前值 73.00%）,2026-06-18 00:30:28,2025-05-04T00:15:00.000Z,4.59,54.7,待处理,,,,否,
a_mqirk32x8b,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:10:00.000Z,4.53,73,待处理,,,,否,
a_mqirk32x43,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:30:28,2025-05-04T00:10:00.000Z,4.53,73,待处理,,,,否,
a_mqirk32x2c,一号冷库,SENS-001,湿度漂移,湿度突变 17.40%，超过阈值 10%（前值 55.60%）,2026-06-18 00:30:28,2025-05-04T00:10:00.000Z,4.53,73,待处理,,,,否,
a_mqirk32w36,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:05:00.000Z,4.14,55.6,待处理,,,,否,
a_mqirk32w0e,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-04T00:00:00.000Z,4.16,53.7,待处理,,,,否,
a_mqirk32wd7,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:55:00.000Z,4.84,55.2,待处理,,,,否,
a_mqirk32wd0,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:50:00.000Z,4.54,54.9,待处理,,,,否,
a_mqirk32w6b,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:45:00.000Z,4.44,54.5,待处理,,,,否,
a_mqirk32vba,一号冷库,SENS-001,温度越下限,温度 4.17℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:40:00.000Z,4.17,55.5,待处理,,,,否,
a_mqirk32vbf,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:35:00.000Z,4.4,55.1,待处理,,,,否,
a_mqirk32v04,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:30:00.000Z,4.36,55.7,待处理,,,,否,
a_mqirk32v20,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:25:00.000Z,4.65,54.5,待处理,,,,否,
a_mqirk32ud3,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:20:00.000Z,4.25,54.7,待处理,,,,否,
a_mqirk32u0b,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:15:00.000Z,4.44,55.9,待处理,,,,否,
a_mqirk32u81,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:10:00.000Z,4.4,54.7,待处理,,,,否,
a_mqirk32u7d,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:05:00.000Z,4.63,56.6,待处理,,,,否,
a_mqirk32u18,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T23:00:00.000Z,4.43,53.9,待处理,,,,否,
a_mqirk32ubf,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:55:00.000Z,4.78,54.9,待处理,,,,否,
a_mqirk32tb0,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:50:00.000Z,4.47,55.3,待处理,,,,否,
a_mqirk32t00,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:45:00.000Z,4.86,56.3,待处理,,,,否,
a_mqirk32t54,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:40:00.000Z,4.7,53.8,待处理,,,,否,
a_mqirk32t56,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:35:00.000Z,4.3,53.5,待处理,,,,否,
a_mqirk32sb5,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:30:00.000Z,4.66,53.8,待处理,,,,否,
a_mqirk32sfa,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:25:00.000Z,4.7,53.9,待处理,,,,否,
a_mqirk32s1d,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:20:00.000Z,4.65,53.9,待处理,,,,否,
a_mqirk32s0e,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:15:00.000Z,4.36,57,待处理,,,,否,
a_mqirk32sb5,一号冷库,SENS-001,温度漂移,温度突变 4.13℃，超过阈值 2℃（前值 8.49℃）,2026-06-18 00:30:28,2025-05-03T22:15:00.000Z,4.36,57,待处理,,,,否,
a_mqirk32r3a,一号冷库,SENS-001,温度越下限,温度 8.49℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:10:00.000Z,8.49,55.1,待处理,,,,否,
a_mqirk32rd4,一号冷库,SENS-001,温度漂移,温度突变 3.67℃，超过阈值 2℃（前值 4.82℃）,2026-06-18 00:30:28,2025-05-03T22:10:00.000Z,8.49,55.1,待处理,,,,否,
a_mqirk32r8d,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:05:00.000Z,4.82,54.8,待处理,,,,否,
a_mqirk32r2d,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T22:00:00.000Z,4.84,55,待处理,,,,否,
a_mqirk32q5a,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:55:00.000Z,4.7,55.9,待处理,,,,否,
a_mqirk32q2c,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:50:00.000Z,4.56,53.9,待处理,,,,否,
a_mqirk32q9b,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:45:00.000Z,4.84,56.5,待处理,,,,否,
a_mqirk32q3c,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:40:00.000Z,4.49,53.1,待处理,,,,否,
a_mqirk32p70,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:35:00.000Z,4.65,55.5,待处理,,,,否,
a_mqirk32pe4,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:30:00.000Z,4.84,53.6,待处理,,,,否,
a_mqirk32pc0,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:25:00.000Z,4.45,53.5,待处理,,,,否,
a_mqirk32p25,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:20:00.000Z,4.82,54.5,待处理,,,,否,
a_mqirk32p4f,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:15:00.000Z,4.56,56.8,待处理,,,,否,
a_mqirk32od1,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:10:00.000Z,4.32,55.5,待处理,,,,否,
a_mqirk32o50,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:05:00.000Z,4.8,53.4,待处理,,,,否,
a_mqirk32o59,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T21:00:00.000Z,4.54,56.9,待处理,,,,否,
a_mqirk32oea,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:55:00.000Z,4.63,54,待处理,,,,否,
a_mqirk32n43,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:50:00.000Z,4.34,55,待处理,,,,否,
a_mqirk32ndf,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:45:00.000Z,4.52,56.5,待处理,,,,否,
a_mqirk32nec,一号冷库,SENS-001,湿度漂移,湿度突变 19.50%，超过阈值 10%（前值 37.00%）,2026-06-18 00:30:28,2025-05-03T20:45:00.000Z,4.52,56.5,待处理,,,,否,
a_mqirk32n7b,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:40:00.000Z,4.3,37,待处理,,,,否,
a_mqirk32n97,一号冷库,SENS-001,湿度漂移,湿度突变 16.80%，超过阈值 10%（前值 53.80%）,2026-06-18 00:30:28,2025-05-03T20:40:00.000Z,4.3,37,待处理,,,,否,
a_mqirk32m47,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:35:00.000Z,4.75,53.8,待处理,,,,否,
a_mqirk32mf0,一号冷库,SENS-001,温度漂移,温度突变 4.43℃，超过阈值 2℃（前值 0.32℃）,2026-06-18 00:30:28,2025-05-03T20:35:00.000Z,4.75,53.8,待处理,,,,否,
a_mqirk32m2d,一号冷库,SENS-001,温度越下限,温度 0.32℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:30:00.000Z,0.32,53.6,待处理,,,,否,
a_mqirk32mfb,一号冷库,SENS-001,温度漂移,温度突变 4.51℃，超过阈值 2℃（前值 4.83℃）,2026-06-18 00:30:28,2025-05-03T20:30:00.000Z,0.32,53.6,待处理,,,,否,
a_mqirk32m3e,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:25:00.000Z,4.83,55.9,待处理,,,,否,
a_mqirk32l09,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:20:00.000Z,4.1,53.4,待处理,,,,否,
a_mqirk32l89,一号冷库,SENS-001,温度越下限,温度 4.39℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:15:00.000Z,4.39,53.4,待处理,,,,否,
a_mqirk32l73,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:10:00.000Z,4.32,56,待处理,,,,否,
a_mqirk32l66,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:05:00.000Z,4.54,56.3,待处理,,,,否,
a_mqirk32lbf,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T20:00:00.000Z,4.14,53.1,待处理,,,,否,
a_mqirk32k9c,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:55:00.000Z,4.87,56.9,待处理,,,,否,
a_mqirk32k5f,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:50:00.000Z,4.61,55.6,待处理,,,,否,
a_mqirk32kd5,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:45:00.000Z,4.24,55.5,待处理,,,,否,
a_mqirk32kf8,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:40:00.000Z,4.61,53.4,待处理,,,,否,
a_mqirk32jed,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:35:00.000Z,4.85,53.9,待处理,,,,否,
a_mqirk32j1a,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:30:00.000Z,4.42,55.2,待处理,,,,否,
a_mqirk32jf2,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:25:00.000Z,4.87,56,待处理,,,,否,
a_mqirk32j54,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:20:00.000Z,4.19,54,待处理,,,,否,
a_mqirk32j82,一号冷库,SENS-001,湿度漂移,湿度突变 19.00%，超过阈值 10%（前值 73.00%）,2026-06-18 00:30:28,2025-05-03T19:20:00.000Z,4.19,54,待处理,,,,否,
a_mqirk32ia2,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:15:00.000Z,4.41,73,待处理,,,,否,
a_mqirk32ie1,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:30:28,2025-05-03T19:15:00.000Z,4.41,73,待处理,,,,否,
a_mqirk32i72,一号冷库,SENS-001,湿度漂移,湿度突变 17.50%，超过阈值 10%（前值 55.50%）,2026-06-18 00:30:28,2025-05-03T19:15:00.000Z,4.41,73,待处理,,,,否,
a_mqirk32ib0,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:10:00.000Z,4.6,55.5,待处理,,,,否,
a_mqirk32ie2,一号冷库,SENS-001,温度漂移,温度突变 4.17℃，超过阈值 2℃（前值 8.77℃）,2026-06-18 00:30:28,2025-05-03T19:10:00.000Z,4.6,55.5,待处理,,,,否,
a_mqirk32hb6,一号冷库,SENS-001,温度越下限,温度 8.77℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:05:00.000Z,8.77,56.4,待处理,,,,否,
a_mqirk32i47,一号冷库,SENS-001,温度漂移,温度突变 4.37℃，超过阈值 2℃（前值 4.40℃）,2026-06-18 00:30:28,2025-05-03T19:05:00.000Z,8.77,56.4,待处理,,,,否,
a_mqirk32hd7,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T19:00:00.000Z,4.4,56.3,待处理,,,,否,
a_mqirk32h94,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:55:00.000Z,4.32,54.1,待处理,,,,否,
a_mqirk32hcc,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:50:00.000Z,4.84,56.1,待处理,,,,否,
a_mqirk32g59,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:45:00.000Z,4.64,54.4,待处理,,,,否,
a_mqirk32g74,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:40:00.000Z,4.59,55.3,待处理,,,,否,
a_mqirk32g9f,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:35:00.000Z,4.75,55.4,待处理,,,,否,
a_mqirk32gc6,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:30:00.000Z,4.25,55.6,待处理,,,,否,
a_mqirk32g4b,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:25:00.000Z,4.14,53.8,待处理,,,,否,
a_mqirk32fa5,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:20:00.000Z,4.38,56.9,待处理,,,,否,
a_mqirk32f09,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:15:00.000Z,4.56,54.5,待处理,,,,否,
a_mqirk32f5c,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:10:00.000Z,4.3,56.3,待处理,,,,否,
a_mqirk32f71,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:05:00.000Z,4.27,55.2,待处理,,,,否,
a_mqirk32ff0,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T18:00:00.000Z,4.51,53.9,待处理,,,,否,
a_mqirk32fb2,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:55:00.000Z,4.81,53.4,待处理,,,,否,
a_mqirk32eaa,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:50:00.000Z,4.16,53.1,待处理,,,,否,
a_mqirk32e12,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:45:00.000Z,4.63,56.3,待处理,,,,否,
a_mqirk32e08,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:40:00.000Z,4.6,55.8,待处理,,,,否,
a_mqirk32e9a,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:35:00.000Z,4.57,53.1,待处理,,,,否,
a_mqirk32d2e,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:30:00.000Z,4.65,56.5,待处理,,,,否,
a_mqirk32d31,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:25:00.000Z,4.2,54.2,待处理,,,,否,
a_mqirk32de9,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:20:00.000Z,4.44,54,待处理,,,,否,
a_mqirk32d61,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:15:00.000Z,4.31,53,待处理,,,,否,
a_mqirk32de5,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:10:00.000Z,4.16,55.2,待处理,,,,否,
a_mqirk32c8d,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:05:00.000Z,4.3,54.4,待处理,,,,否,
a_mqirk32c22,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T17:00:00.000Z,4.14,56.7,待处理,,,,否,
a_mqirk32c1a,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T16:55:00.000Z,4.19,53.5,待处理,,,,否,
a_mqirk32c55,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T16:50:00.000Z,4.69,56.9,待处理,,,,否,
a_mqirk32c33,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T16:45:00.000Z,4.68,54,待处理,,,,否,
a_mqirk32ba7,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T16:40:00.000Z,4.84,55.8,待处理,,,,否,
a_mqirk32bcc,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:30:28,2025-05-03T16:35:00.000Z,4.54,56.4,待处理,,,,否,
