异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqj7842k4b,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T15:45:00.000Z,4.13,53.5,待处理,,,,否,
a_mqj7842ka3,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T15:40:00.000Z,4.55,54.8,待处理,,,,否,
a_mqj7842640,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T15:35:00.000Z,4.35,56.7,待处理,,,,否,
a_mqj784269c,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T15:30:00.000Z,4.48,53.5,待处理,,,,否,
a_mqj7842658,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T15:25:00.000Z,4.42,53.1,待处理,,,,否,
a_mqj7842698,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T15:20:00.000Z,4.25,54.1,待处理,,,,否,
a_mqj78426c6,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T15:15:00.000Z,4.82,56.9,待处理,,,,否,
a_mqj784250d,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T15:10:00.000Z,4.46,54.5,待处理,,,,否,
a_mqj78425fd,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T15:05:00.000Z,4.23,56.8,待处理,,,,否,
a_mqj784255c,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T15:00:00.000Z,4.89,54.6,待处理,,,,否,
a_mqj78425b7,一号冷库,SENS-001,湿度漂移,湿度突变 18.40%，超过阈值 10%（前值 73.00%）,2026-06-18 07:49:04,2025-05-04T15:00:00.000Z,4.89,54.6,待处理,,,,否,
a_mqj7842472,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:55:00.000Z,4.41,73,待处理,,,,否,
a_mqj78424e6,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 07:49:04,2025-05-04T14:55:00.000Z,4.41,73,待处理,,,,否,
a_mqj78424e9,一号冷库,SENS-001,湿度漂移,湿度突变 17.60%，超过阈值 10%（前值 55.40%）,2026-06-18 07:49:04,2025-05-04T14:55:00.000Z,4.41,73,待处理,,,,否,
a_mqj7842392,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:50:00.000Z,4.82,55.4,待处理,,,,否,
a_mqj78424e1,一号冷库,SENS-001,温度漂移,温度突变 3.84℃，超过阈值 2℃（前值 0.98℃）,2026-06-18 07:49:04,2025-05-04T14:50:00.000Z,4.82,55.4,待处理,,,,否,
a_mqj7842325,一号冷库,SENS-001,温度越下限,温度 0.98℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:45:00.000Z,0.98,54.6,待处理,,,,否,
a_mqj78423bb,一号冷库,SENS-001,温度漂移,温度突变 3.86℃，超过阈值 2℃（前值 4.84℃）,2026-06-18 07:49:04,2025-05-04T14:45:00.000Z,0.98,54.6,待处理,,,,否,
a_mqj7842362,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:40:00.000Z,4.84,56.4,待处理,,,,否,
a_mqj7842347,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:35:00.000Z,4.51,53.3,待处理,,,,否,
a_mqj7842332,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:30:00.000Z,4.64,56.1,待处理,,,,否,
a_mqj78422bf,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:25:00.000Z,4.55,55.2,待处理,,,,否,
a_mqj78422b5,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:20:00.000Z,4.55,54.5,待处理,,,,否,
a_mqj7842254,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:15:00.000Z,4.7,56.4,待处理,,,,否,
a_mqj78422cf,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:10:00.000Z,4.26,53.5,待处理,,,,否,
a_mqj7842252,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:05:00.000Z,4.76,54.7,待处理,,,,否,
a_mqj7842134,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T14:00:00.000Z,4.85,53.9,待处理,,,,否,
a_mqj7842142,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T13:55:00.000Z,4.49,54,待处理,,,,否,
a_mqj7842126,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T13:50:00.000Z,4.87,56.6,待处理,,,,否,
a_mqj7842179,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T13:45:00.000Z,4.81,55.4,待处理,,,,否,
a_mqj784207b,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T13:40:00.000Z,4.19,55.3,待处理,,,,否,
a_mqj7842134,一号冷库,SENS-001,温度漂移,温度突变 4.78℃，超过阈值 2℃（前值 8.97℃）,2026-06-18 07:49:04,2025-05-04T13:40:00.000Z,4.19,55.3,待处理,,,,否,
a_mqj7842025,一号冷库,SENS-001,温度越下限,温度 8.97℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T13:35:00.000Z,8.97,55.6,待处理,,,,否,
a_mqj78420c6,一号冷库,SENS-001,温度漂移,温度突变 4.25℃，超过阈值 2℃（前值 4.72℃）,2026-06-18 07:49:04,2025-05-04T13:35:00.000Z,8.97,55.6,待处理,,,,否,
a_mqj7842069,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T13:30:00.000Z,4.72,54.1,待处理,,,,否,
a_mqj7841z4d,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 07:49:04,2025-05-04T13:25:00.000Z,4.77,55.9,待处理,,,,否,
a_mqj7841ic0,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T13:20:00.000Z,4.88,55.2,待处理,,,,否,
a_mqj7841i64,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T13:15:00.000Z,4.53,56.1,待处理,,,,否,
a_mqj7841i3a,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T13:10:00.000Z,4.6,56.9,待处理,,,,否,
a_mqj7841ie6,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T13:05:00.000Z,4.35,54.3,待处理,,,,否,
a_mqj7841i53,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T13:00:00.000Z,4.5,53.1,待处理,,,,否,
a_mqj7841hec,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:55:00.000Z,4.52,55.3,待处理,,,,否,
a_mqj7841h3b,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:50:00.000Z,4.35,55.6,待处理,,,,否,
a_mqj7841had,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:45:00.000Z,4.38,55.9,待处理,,,,否,
a_mqj7841hac,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:40:00.000Z,4.24,53.6,待处理,,,,否,
a_mqj7841h3a,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:35:00.000Z,4.61,53.8,待处理,,,,否,
a_mqj7841g1b,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:30:00.000Z,4.7,55,待处理,,,,否,
a_mqj7841gdf,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:25:00.000Z,4.32,54.5,待处理,,,,否,
a_mqj7841g10,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:20:00.000Z,4.86,55.4,待处理,,,,否,
a_mqj7841gf2,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:15:00.000Z,4.38,53.3,待处理,,,,否,
a_mqj7841f87,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:10:00.000Z,4.48,56.8,待处理,,,,否,
a_mqj7841f94,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:05:00.000Z,4.84,55.3,待处理,,,,否,
a_mqj7841f6c,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T12:00:00.000Z,4.77,53.3,待处理,,,,否,
a_mqj7841fb0,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:55:00.000Z,4.45,55,待处理,,,,否,
a_mqj7841f22,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:50:00.000Z,4.28,56,待处理,,,,否,
a_mqj7841e46,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:45:00.000Z,4.8,53.7,待处理,,,,否,
a_mqj7841e1c,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:40:00.000Z,4.77,55.8,待处理,,,,否,
a_mqj7841d31,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:35:00.000Z,4.51,56.2,待处理,,,,否,
a_mqj7841e6d,一号冷库,SENS-001,湿度漂移,湿度突变 19.20%，超过阈值 10%（前值 37.00%）,2026-06-18 07:49:03,2025-05-04T11:35:00.000Z,4.51,56.2,待处理,,,,否,
a_mqj7841d29,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:30:00.000Z,4.2,37,待处理,,,,否,
a_mqj7841daf,一号冷库,SENS-001,湿度漂移,湿度突变 16.90%，超过阈值 10%（前值 53.90%）,2026-06-18 07:49:03,2025-05-04T11:30:00.000Z,4.2,37,待处理,,,,否,
a_mqj7841d6f,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:25:00.000Z,4.37,53.9,待处理,,,,否,
a_mqj7841df2,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:20:00.000Z,4.46,54.6,待处理,,,,否,
a_mqj7841cf1,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:15:00.000Z,4.3,54.4,待处理,,,,否,
a_mqj7841c02,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:10:00.000Z,4.59,56,待处理,,,,否,
a_mqj7841c85,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:05:00.000Z,4.68,53.9,待处理,,,,否,
a_mqj7841cf7,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T11:00:00.000Z,4.84,56,待处理,,,,否,
a_mqj7841cc4,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:55:00.000Z,4.36,56.7,待处理,,,,否,
a_mqj7841bb0,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:50:00.000Z,4.88,56.7,待处理,,,,否,
a_mqj7841b00,一号冷库,SENS-001,湿度漂移,湿度突变 14.80%，超过阈值 10%（前值 71.50%）,2026-06-18 07:49:03,2025-05-04T10:50:00.000Z,4.88,56.7,待处理,,,,否,
a_mqj7841b71,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:45:00.000Z,4.45,71.5,待处理,,,,否,
a_mqj7841b1a,一号冷库,SENS-001,湿度越上限,湿度 71.50% 超过上限 70%,2026-06-18 07:49:03,2025-05-04T10:45:00.000Z,4.45,71.5,待处理,,,,否,
a_mqj7841b02,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 53.50%）,2026-06-18 07:49:03,2025-05-04T10:45:00.000Z,4.45,71.5,待处理,,,,否,
a_mqj7841ae7,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:40:00.000Z,4.23,53.5,待处理,,,,否,
a_mqj7841a52,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:35:00.000Z,4.52,56.6,待处理,,,,否,
a_mqj7841a26,一号冷库,SENS-001,温度漂移,温度突变 4.63℃，超过阈值 2℃（前值 9.15℃）,2026-06-18 07:49:03,2025-05-04T10:35:00.000Z,4.52,56.6,待处理,,,,否,
a_mqj7841941,一号冷库,SENS-001,温度越下限,温度 9.15℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:30:00.000Z,9.15,56.7,待处理,,,,否,
a_mqj7841ae9,一号冷库,SENS-001,温度漂移,温度突变 4.94℃，超过阈值 2℃（前值 4.21℃）,2026-06-18 07:49:03,2025-05-04T10:30:00.000Z,9.15,56.7,待处理,,,,否,
a_mqj7841965,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:25:00.000Z,4.21,55.5,待处理,,,,否,
a_mqj78419ad,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:20:00.000Z,4.81,54,待处理,,,,否,
a_mqj7841956,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:15:00.000Z,4.68,53.3,待处理,,,,否,
a_mqj7841819,一号冷库,SENS-001,温度越下限,温度 4.39℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:10:00.000Z,4.39,56.8,待处理,,,,否,
a_mqj78418ff,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:05:00.000Z,4.43,55.9,待处理,,,,否,
a_mqj78418e5,一号冷库,SENS-001,湿度漂移,湿度突变 17.10%，超过阈值 10%（前值 73.00%）,2026-06-18 07:49:03,2025-05-04T10:05:00.000Z,4.43,55.9,待处理,,,,否,
a_mqj7841722,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T10:00:00.000Z,4.77,73,待处理,,,,否,
a_mqj78418b2,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 07:49:03,2025-05-04T10:00:00.000Z,4.77,73,待处理,,,,否,
a_mqj78418e4,一号冷库,SENS-001,湿度漂移,湿度突变 16.70%，超过阈值 10%（前值 56.30%）,2026-06-18 07:49:03,2025-05-04T10:00:00.000Z,4.77,73,待处理,,,,否,
a_mqj7841771,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:55:00.000Z,4.3,56.3,待处理,,,,否,
a_mqj7841702,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:50:00.000Z,4.75,55.5,待处理,,,,否,
a_mqj784176d,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:45:00.000Z,4.67,53.1,待处理,,,,否,
a_mqj784166a,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:40:00.000Z,4.48,56.7,待处理,,,,否,
a_mqj78416bd,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:35:00.000Z,4.71,55.6,待处理,,,,否,
a_mqj784169c,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:30:00.000Z,4.13,53.6,待处理,,,,否,
a_mqj7841668,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:25:00.000Z,4.64,56.6,待处理,,,,否,
a_mqj784154b,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:20:00.000Z,4.84,54.8,待处理,,,,否,
a_mqj784159e,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:15:00.000Z,4.46,55.4,待处理,,,,否,
a_mqj784159e,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:10:00.000Z,4.53,54.7,待处理,,,,否,
a_mqj784155a,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:05:00.000Z,4.88,55.6,待处理,,,,否,
a_mqj784156c,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T09:00:00.000Z,4.61,53.2,待处理,,,,否,
a_mqj78414cb,一号冷库,SENS-001,温度越下限,温度 4.93℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:55:00.000Z,4.93,56.9,待处理,,,,否,
a_mqj7841484,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:50:00.000Z,4.31,53.6,待处理,,,,否,
a_mqj784149f,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:45:00.000Z,4.82,56.1,待处理,,,,否,
a_mqj78414b5,一号冷库,SENS-001,温度漂移,温度突变 3.97℃，超过阈值 2℃（前值 0.85℃）,2026-06-18 07:49:03,2025-05-04T08:45:00.000Z,4.82,56.1,待处理,,,,否,
a_mqj7841322,一号冷库,SENS-001,温度越下限,温度 0.85℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:40:00.000Z,0.85,54.4,待处理,,,,否,
a_mqj7841496,一号冷库,SENS-001,温度漂移,温度突变 3.99℃，超过阈值 2℃（前值 4.84℃）,2026-06-18 07:49:03,2025-05-04T08:40:00.000Z,0.85,54.4,待处理,,,,否,
a_mqj784135c,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:35:00.000Z,4.84,57,待处理,,,,否,
a_mqj78413c4,一号冷库,SENS-001,温度越下限,温度 4.58℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:30:00.000Z,4.58,55.9,待处理,,,,否,
a_mqj7841383,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:25:00.000Z,4.88,53.2,待处理,,,,否,
a_mqj78412df,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:20:00.000Z,4.34,54.9,待处理,,,,否,
a_mqj7841289,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:15:00.000Z,4.28,56.5,待处理,,,,否,
a_mqj784122f,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:10:00.000Z,4.13,54.1,待处理,,,,否,
a_mqj78412cb,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:05:00.000Z,4.54,54.6,待处理,,,,否,
a_mqj7841235,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T08:00:00.000Z,4.6,53.1,待处理,,,,否,
a_mqj7841140,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:55:00.000Z,4.45,55.9,待处理,,,,否,
a_mqj784116f,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:50:00.000Z,4.38,54.8,待处理,,,,否,
a_mqj784111a,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:45:00.000Z,4.46,56.4,待处理,,,,否,
a_mqj7841148,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:40:00.000Z,4.76,53.1,待处理,,,,否,
a_mqj7841018,一号冷库,SENS-001,温度越下限,温度 4.39℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:35:00.000Z,4.39,54,待处理,,,,否,
a_mqj7841066,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:30:00.000Z,4.41,56.9,待处理,,,,否,
a_mqj784107a,一号冷库,SENS-001,温度漂移,温度突变 5.39℃，超过阈值 2℃（前值 9.80℃）,2026-06-18 07:49:03,2025-05-04T07:30:00.000Z,4.41,56.9,待处理,,,,否,
a_mqj78410b1,一号冷库,SENS-001,温度越下限,温度 9.80℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:25:00.000Z,9.8,56.4,待处理,,,,否,
a_mqj78410f9,一号冷库,SENS-001,温度漂移,温度突变 5.63℃，超过阈值 2℃（前值 4.17℃）,2026-06-18 07:49:03,2025-05-04T07:25:00.000Z,9.8,56.4,待处理,,,,否,
a_mqj7840z78,一号冷库,SENS-001,温度越下限,温度 4.17℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:20:00.000Z,4.17,54,待处理,,,,否,
a_mqj7840z19,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:15:00.000Z,4.89,53.4,待处理,,,,否,
a_mqj7840z35,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:10:00.000Z,4.75,53.9,待处理,,,,否,
a_mqj7840ya9,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:05:00.000Z,4.79,55.7,待处理,,,,否,
a_mqj7840y30,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T07:00:00.000Z,4.85,53.9,待处理,,,,否,
a_mqj7840y2e,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:55:00.000Z,4.83,55.3,待处理,,,,否,
a_mqj7840x1f,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:50:00.000Z,4.87,54.3,待处理,,,,否,
a_mqj7840xb0,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:45:00.000Z,4.46,54.9,待处理,,,,否,
a_mqj7840x67,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:40:00.000Z,4.47,55.4,待处理,,,,否,
a_mqj7840x92,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:35:00.000Z,4.15,56.5,待处理,,,,否,
a_mqj7840w3e,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:30:00.000Z,4.23,54.9,待处理,,,,否,
a_mqj7840wc1,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:25:00.000Z,4.18,56.7,待处理,,,,否,
a_mqj7840w67,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:20:00.000Z,4.75,56.8,待处理,,,,否,
a_mqj7840w23,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:15:00.000Z,4.71,56.7,待处理,,,,否,
a_mqj7840w0f,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:10:00.000Z,4.51,54.1,待处理,,,,否,
a_mqj7840v57,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:05:00.000Z,4.81,53.9,待处理,,,,否,
a_mqj7840v63,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T06:00:00.000Z,4.83,54.8,待处理,,,,否,
a_mqj7840vca,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T05:55:00.000Z,4.38,54,待处理,,,,否,
a_mqj7840u2b,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T05:50:00.000Z,4.86,54.6,待处理,,,,否,
a_mqj7840u67,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T05:45:00.000Z,4.31,56.1,待处理,,,,否,
a_mqj7840u2d,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T05:40:00.000Z,4.34,55.2,待处理,,,,否,
a_mqj7840u22,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T05:35:00.000Z,4.64,53.4,待处理,,,,否,
a_mqj7840t70,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-04T05:30:00.000Z,4.5,55.1,待处理,,,,否,
