异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqipti1cc8,细胞培养箱,SENS-003,温度越上限,温度 36.76℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T20:35:00.000Z,36.76,95.1,待处理,,,,否,
a_mqipti1cb5,细胞培养箱,SENS-003,湿度越上限,湿度 95.10% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T20:35:00.000Z,36.76,95.1,待处理,,,,否,
a_mqipth0zb3,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T20:30:00.000Z,4.69,55.9,待处理,,,,否,
a_mqiptheuee,试剂保存室,SENS-002,温度越下限,温度 8.13℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T20:30:00.000Z,8.13,44.5,待处理,,,,否,
a_mqipti1c56,细胞培养箱,SENS-003,温度越上限,温度 37.38℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T20:30:00.000Z,37.38,95.3,待处理,,,,否,
a_mqipti1c3e,细胞培养箱,SENS-003,湿度越上限,湿度 95.30% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T20:30:00.000Z,37.38,95.3,待处理,,,,否,
a_mqipth0z6b,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T20:25:00.000Z,4.4,56.3,待处理,,,,否,
a_mqiptheu0e,试剂保存室,SENS-002,温度越下限,温度 8.07℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T20:25:00.000Z,8.07,46.5,待处理,,,,否,
a_mqipti1b92,细胞培养箱,SENS-003,温度越上限,温度 36.65℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T20:25:00.000Z,36.65,95.9,待处理,,,,否,
a_mqipti1b17,细胞培养箱,SENS-003,湿度越上限,湿度 95.90% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T20:25:00.000Z,36.65,95.9,待处理,,,,否,
a_mqipth0z6d,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T20:20:00.000Z,4.84,55.3,待处理,,,,否,
a_mqiptheteb,试剂保存室,SENS-002,温度越下限,温度 7.79℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T20:20:00.000Z,7.79,45.3,待处理,,,,否,
a_mqipti10f3,细胞培养箱,SENS-003,温度越上限,温度 37.29℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T20:20:00.000Z,37.29,94.9,待处理,,,,否,
a_mqipti10ea,细胞培养箱,SENS-003,湿度越上限,湿度 94.90% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T20:20:00.000Z,37.29,94.9,待处理,,,,否,
a_mqipth0z6f,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T20:15:00.000Z,4.85,54.4,待处理,,,,否,
a_mqipth0z8c,一号冷库,SENS-001,湿度漂移,湿度突变 16.00%，超过阈值 10%（前值 38.40%）,2026-06-17 23:41:47,2025-05-04T20:15:00.000Z,4.85,54.4,待处理,,,,否,
a_mqipthet0e,试剂保存室,SENS-002,温度越下限,温度 8.08℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T20:15:00.000Z,8.08,45.8,待处理,,,,否,
a_mqipthetb6,试剂保存室,SENS-002,湿度漂移,湿度突变 17.10%，超过阈值 10%（前值 62.90%）,2026-06-17 23:41:48,2025-05-04T20:15:00.000Z,8.08,45.8,待处理,,,,否,
a_mqipti10dc,细胞培养箱,SENS-003,温度越上限,温度 37.08℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T20:15:00.000Z,37.08,94.3,待处理,,,,否,
a_mqipti1080,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T20:15:00.000Z,37.08,94.3,待处理,,,,否,
a_mqiptig6bb,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.80%，超过阈值 10%（前值 57.00%）,2026-06-17 23:41:49,2025-05-04T20:15:00.000Z,21.66,39.2,待处理,,,,否,
a_mqiptiicfa,稳定性试验箱,SENS-005,湿度漂移,湿度突变 19.30%，超过阈值 10%（前值 42.00%）,2026-06-17 23:41:49,2025-05-04T20:15:00.000Z,24.68,61.3,待处理,,,,否,
a_mqipth0y98,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T20:10:00.000Z,4.42,38.4,待处理,,,,否,
a_mqipth0ye4,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 56.40%）,2026-06-17 23:41:47,2025-05-04T20:10:00.000Z,4.42,38.4,待处理,,,,否,
a_mqipthesfc,试剂保存室,SENS-002,温度越下限,温度 7.86℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T20:10:00.000Z,7.86,62.9,待处理,,,,否,
a_mqipthet86,试剂保存室,SENS-002,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 44.90%）,2026-06-17 23:41:48,2025-05-04T20:10:00.000Z,7.86,62.9,待处理,,,,否,
a_mqipti1062,细胞培养箱,SENS-003,温度越上限,温度 37.35℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T20:10:00.000Z,37.35,93.6,待处理,,,,否,
a_mqipti10fa,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T20:10:00.000Z,37.35,93.6,待处理,,,,否,
a_mqiptig612,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 39.00%）,2026-06-17 23:41:49,2025-05-04T20:10:00.000Z,22.11,57,待处理,,,,否,
a_mqiptiiba5,稳定性试验箱,SENS-005,湿度漂移,湿度突变 16.90%，超过阈值 10%（前值 58.90%）,2026-06-17 23:41:49,2025-05-04T20:10:00.000Z,24.95,42,待处理,,,,否,
a_mqipth0yf9,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T20:05:00.000Z,4.6,56.4,待处理,,,,否,
a_mqipthes0b,试剂保存室,SENS-002,温度越下限,温度 8.40℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T20:05:00.000Z,8.4,44.9,待处理,,,,否,
a_mqipti1075,细胞培养箱,SENS-003,温度越上限,温度 36.74℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T20:05:00.000Z,36.74,96.8,待处理,,,,否,
a_mqipti10ce,细胞培养箱,SENS-003,湿度越上限,湿度 96.80% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T20:05:00.000Z,36.74,96.8,待处理,,,,否,
a_mqipth0y0b,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T20:00:00.000Z,4.79,55.3,待处理,,,,否,
a_mqipthes7a,试剂保存室,SENS-002,温度越下限,温度 8.01℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T20:00:00.000Z,8.01,44.3,待处理,,,,否,
a_mqipti0z88,细胞培养箱,SENS-003,温度越上限,温度 36.68℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T20:00:00.000Z,36.68,95,待处理,,,,否,
a_mqipti0z10,细胞培养箱,SENS-003,湿度越上限,湿度 95.00% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T20:00:00.000Z,36.68,95,待处理,,,,否,
a_mqipth0yda,一号冷库,SENS-001,温度越下限,温度 4.11℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:55:00.000Z,4.11,53.4,待处理,,,,否,
a_mqipth0y58,一号冷库,SENS-001,湿度漂移,湿度突变 19.60%，超过阈值 10%（前值 73.00%）,2026-06-17 23:41:47,2025-05-04T19:55:00.000Z,4.11,53.4,待处理,,,,否,
a_mqipther6e,试剂保存室,SENS-002,温度越下限,温度 7.74℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T19:55:00.000Z,7.74,44.4,待处理,,,,否,
a_mqipthes73,试剂保存室,SENS-002,湿度漂移,湿度突变 18.60%，超过阈值 10%（前值 63.00%）,2026-06-17 23:41:48,2025-05-04T19:55:00.000Z,7.74,44.4,待处理,,,,否,
a_mqipti0zc3,细胞培养箱,SENS-003,温度越上限,温度 37.07℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:55:00.000Z,37.07,95.2,待处理,,,,否,
a_mqipti0ze7,细胞培养箱,SENS-003,湿度越上限,湿度 95.20% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:55:00.000Z,37.07,95.2,待处理,,,,否,
a_mqiptig52b,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.80%，超过阈值 10%（前值 58.00%）,2026-06-17 23:41:49,2025-05-04T19:55:00.000Z,21.85,40.2,待处理,,,,否,
a_mqipth0x5a,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:50:00.000Z,4.28,73,待处理,,,,否,
a_mqipth0x94,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-17 23:41:47,2025-05-04T19:50:00.000Z,4.28,73,待处理,,,,否,
a_mqipth0xd1,一号冷库,SENS-001,温度漂移,温度突变 4.34℃，超过阈值 2℃（前值 8.62℃）,2026-06-17 23:41:47,2025-05-04T19:50:00.000Z,4.28,73,待处理,,,,否,
a_mqipth0x21,一号冷库,SENS-001,湿度漂移,湿度突变 16.50%，超过阈值 10%（前值 56.50%）,2026-06-17 23:41:47,2025-05-04T19:50:00.000Z,4.28,73,待处理,,,,否,
a_mqiptherc6,试剂保存室,SENS-002,温度越下限,温度 8.36℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T19:50:00.000Z,8.36,63,待处理,,,,否,
a_mqiptherd0,试剂保存室,SENS-002,温度漂移,温度突变 4.08℃，超过阈值 2℃（前值 12.44℃）,2026-06-17 23:41:48,2025-05-04T19:50:00.000Z,8.36,63,待处理,,,,否,
a_mqipthere1,试剂保存室,SENS-002,湿度漂移,湿度突变 18.70%，超过阈值 10%（前值 44.30%）,2026-06-17 23:41:48,2025-05-04T19:50:00.000Z,8.36,63,待处理,,,,否,
a_mqipti0zab,细胞培养箱,SENS-003,温度越上限,温度 37.26℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:50:00.000Z,37.26,95.6,待处理,,,,否,
a_mqipti0z28,细胞培养箱,SENS-003,湿度越上限,湿度 95.60% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:50:00.000Z,37.26,95.6,待处理,,,,否,
a_mqiptig5fb,常温试剂柜,SENS-004,温度漂移,温度突变 4.48℃，超过阈值 2℃（前值 26.72℃）,2026-06-17 23:41:49,2025-05-04T19:50:00.000Z,22.24,58,待处理,,,,否,
a_mqiptig529,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.80%，超过阈值 10%（前值 39.20%）,2026-06-17 23:41:49,2025-05-04T19:50:00.000Z,22.24,58,待处理,,,,否,
a_mqipth0xd0,一号冷库,SENS-001,温度越下限,温度 8.62℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:45:00.000Z,8.62,56.5,待处理,,,,否,
a_mqipth0xbf,一号冷库,SENS-001,温度漂移,温度突变 4.49℃，超过阈值 2℃（前值 4.13℃）,2026-06-17 23:41:47,2025-05-04T19:45:00.000Z,8.62,56.5,待处理,,,,否,
a_mqiptheqad,试剂保存室,SENS-002,温度越下限,温度 12.44℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T19:45:00.000Z,12.44,44.3,待处理,,,,否,
a_mqiptheqe6,试剂保存室,SENS-002,温度漂移,温度突变 4.64℃，超过阈值 2℃（前值 7.80℃）,2026-06-17 23:41:48,2025-05-04T19:45:00.000Z,12.44,44.3,待处理,,,,否,
a_mqipti0zea,细胞培养箱,SENS-003,温度越上限,温度 36.72℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:45:00.000Z,36.72,96.1,待处理,,,,否,
a_mqipti0zf4,细胞培养箱,SENS-003,湿度越上限,湿度 96.10% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:45:00.000Z,36.72,96.1,待处理,,,,否,
a_mqipti0z27,细胞培养箱,SENS-003,温度漂移,温度突变 2.59℃，超过阈值 2℃（前值 39.31℃）,2026-06-17 23:41:48,2025-05-04T19:45:00.000Z,36.72,96.1,待处理,,,,否,
a_mqiptig5a1,常温试剂柜,SENS-004,温度漂移,温度突变 4.51℃，超过阈值 2℃（前值 22.21℃）,2026-06-17 23:41:49,2025-05-04T19:45:00.000Z,26.72,39.2,待处理,,,,否,
a_mqipth0wf9,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:40:00.000Z,4.13,53.2,待处理,,,,否,
a_mqiptheqca,试剂保存室,SENS-002,温度越下限,温度 7.80℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T19:40:00.000Z,7.8,46.2,待处理,,,,否,
a_mqipti0yfd,细胞培养箱,SENS-003,温度越上限,温度 39.31℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:40:00.000Z,39.31,93.8,待处理,,,,否,
a_mqipti0y64,细胞培养箱,SENS-003,湿度越上限,湿度 93.80% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:40:00.000Z,39.31,93.8,待处理,,,,否,
a_mqipti0y35,细胞培养箱,SENS-003,温度漂移,温度突变 2.38℃，超过阈值 2℃（前值 36.93℃）,2026-06-17 23:41:48,2025-05-04T19:40:00.000Z,39.31,93.8,待处理,,,,否,
a_mqipth0w02,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:35:00.000Z,4.75,56.3,待处理,,,,否,
a_mqipthep6c,试剂保存室,SENS-002,温度越下限,温度 8.18℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T19:35:00.000Z,8.18,43.9,待处理,,,,否,
a_mqipti0y0b,细胞培养箱,SENS-003,温度越上限,温度 36.93℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:35:00.000Z,36.93,96.3,待处理,,,,否,
a_mqipti0ya0,细胞培养箱,SENS-003,湿度越上限,湿度 96.30% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:35:00.000Z,36.93,96.3,待处理,,,,否,
a_mqipth0wec,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:30:00.000Z,4.46,53.4,待处理,,,,否,
a_mqiptheo73,试剂保存室,SENS-002,温度越下限,温度 7.67℃ 低于下限 15℃,2026-06-17 23:41:48,2025-05-04T19:30:00.000Z,7.67,45.7,待处理,,,,否,
a_mqipti0y6c,细胞培养箱,SENS-003,温度越上限,温度 37.28℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:30:00.000Z,37.28,96.9,待处理,,,,否,
a_mqipti0yca,细胞培养箱,SENS-003,湿度越上限,湿度 96.90% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:30:00.000Z,37.28,96.9,待处理,,,,否,
a_mqipth0wba,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:25:00.000Z,4.59,53.8,待处理,,,,否,
a_mqipthef3e,试剂保存室,SENS-002,温度越下限,温度 7.70℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:25:00.000Z,7.7,46.4,待处理,,,,否,
a_mqipti0xce,细胞培养箱,SENS-003,温度越上限,温度 37.20℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:25:00.000Z,37.2,94.3,待处理,,,,否,
a_mqipti0y82,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:25:00.000Z,37.2,94.3,待处理,,,,否,
a_mqipth0v14,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:20:00.000Z,4.71,53.3,待处理,,,,否,
a_mqipthefab,试剂保存室,SENS-002,温度越下限,温度 8.20℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:20:00.000Z,8.2,45,待处理,,,,否,
a_mqipti0x2d,细胞培养箱,SENS-003,温度越上限,温度 37.04℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:20:00.000Z,37.04,94.3,待处理,,,,否,
a_mqipti0x52,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:20:00.000Z,37.04,94.3,待处理,,,,否,
a_mqipth0v75,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:15:00.000Z,4.32,53.8,待处理,,,,否,
a_mqipthef85,试剂保存室,SENS-002,温度越下限,温度 7.68℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:15:00.000Z,7.68,43.9,待处理,,,,否,
a_mqipti0xd7,细胞培养箱,SENS-003,温度越上限,温度 37.24℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:15:00.000Z,37.24,94.4,待处理,,,,否,
a_mqipti0x34,细胞培养箱,SENS-003,湿度越上限,湿度 94.40% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:15:00.000Z,37.24,94.4,待处理,,,,否,
a_mqipth0v5d,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:10:00.000Z,4.42,53.4,待处理,,,,否,
a_mqiptheee7,试剂保存室,SENS-002,温度越下限,温度 8.04℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:10:00.000Z,8.04,43,待处理,,,,否,
a_mqipti0xe0,细胞培养箱,SENS-003,温度越上限,温度 36.89℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:10:00.000Z,36.89,95.6,待处理,,,,否,
a_mqipti0x37,细胞培养箱,SENS-003,湿度越上限,湿度 95.60% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:10:00.000Z,36.89,95.6,待处理,,,,否,
a_mqipth0u13,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:05:00.000Z,4.74,55.6,待处理,,,,否,
a_mqipthee3d,试剂保存室,SENS-002,温度越下限,温度 7.76℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:05:00.000Z,7.76,44.8,待处理,,,,否,
a_mqipti0w16,细胞培养箱,SENS-003,温度越上限,温度 36.79℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:05:00.000Z,36.79,96.6,待处理,,,,否,
a_mqipti0wdc,细胞培养箱,SENS-003,湿度越上限,湿度 96.60% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:05:00.000Z,36.79,96.6,待处理,,,,否,
a_mqipti0wab,细胞培养箱,SENS-003,温度漂移,温度突变 4.46℃，超过阈值 2℃（前值 41.25℃）,2026-06-17 23:41:48,2025-05-04T19:05:00.000Z,36.79,96.6,待处理,,,,否,
a_mqipth0t51,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:00:00.000Z,4.71,56.3,待处理,,,,否,
a_mqipth0u83,一号冷库,SENS-001,湿度漂移,湿度突变 19.30%，超过阈值 10%（前值 37.00%）,2026-06-17 23:41:47,2025-05-04T19:00:00.000Z,4.71,56.3,待处理,,,,否,
a_mqipthee24,试剂保存室,SENS-002,温度越下限,温度 7.69℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T19:00:00.000Z,7.69,45.7,待处理,,,,否,
a_mqipthee77,试剂保存室,SENS-002,湿度漂移,湿度突变 18.70%，超过阈值 10%（前值 27.00%）,2026-06-17 23:41:47,2025-05-04T19:00:00.000Z,7.69,45.7,待处理,,,,否,
a_mqipti0w5c,细胞培养箱,SENS-003,温度越上限,温度 41.25℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T19:00:00.000Z,41.25,93.8,待处理,,,,否,
a_mqipti0wc8,细胞培养箱,SENS-003,湿度越上限,湿度 93.80% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T19:00:00.000Z,41.25,93.8,待处理,,,,否,
a_mqipti0w37,细胞培养箱,SENS-003,温度漂移,温度突变 4.44℃，超过阈值 2℃（前值 36.81℃）,2026-06-17 23:41:48,2025-05-04T19:00:00.000Z,41.25,93.8,待处理,,,,否,
a_mqiptig595,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.40%，超过阈值 10%（前值 22.00%）,2026-06-17 23:41:49,2025-05-04T19:00:00.000Z,21.63,40.4,待处理,,,,否,
a_mqipth0jca,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:55:00.000Z,4.16,37,待处理,,,,否,
a_mqipth0jaf,一号冷库,SENS-001,湿度漂移,湿度突变 16.80%，超过阈值 10%（前值 53.80%）,2026-06-17 23:41:47,2025-05-04T18:55:00.000Z,4.16,37,待处理,,,,否,
a_mqipthedf7,试剂保存室,SENS-002,温度越下限,温度 7.75℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:55:00.000Z,7.75,27,待处理,,,,否,
a_mqiptheedb,试剂保存室,SENS-002,湿度越下限,湿度 27.00% 低于下限 30%,2026-06-17 23:41:47,2025-05-04T18:55:00.000Z,7.75,27,待处理,,,,否,
a_mqiptheeb0,试剂保存室,SENS-002,湿度漂移,湿度突变 18.80%，超过阈值 10%（前值 45.80%）,2026-06-17 23:41:47,2025-05-04T18:55:00.000Z,7.75,27,待处理,,,,否,
a_mqipti0wf7,细胞培养箱,SENS-003,温度越上限,温度 36.81℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T18:55:00.000Z,36.81,96.9,待处理,,,,否,
a_mqipti0w29,细胞培养箱,SENS-003,湿度越上限,湿度 96.90% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T18:55:00.000Z,36.81,96.9,待处理,,,,否,
a_mqiptig5bc,常温试剂柜,SENS-004,湿度越下限,湿度 22.00% 低于下限 30%,2026-06-17 23:41:49,2025-05-04T18:55:00.000Z,22.37,22,待处理,,,,否,
a_mqiptig549,常温试剂柜,SENS-004,湿度漂移,湿度突变 18.90%，超过阈值 10%（前值 40.90%）,2026-06-17 23:41:49,2025-05-04T18:55:00.000Z,22.37,22,待处理,,,,否,
a_mqipth0j60,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:50:00.000Z,4.59,53.8,待处理,,,,否,
a_mqipthedf3,试剂保存室,SENS-002,温度越下限,温度 8.21℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:50:00.000Z,8.21,45.8,待处理,,,,否,
a_mqipti0v53,细胞培养箱,SENS-003,温度越上限,温度 37.18℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T18:50:00.000Z,37.18,93.5,待处理,,,,否,
a_mqipti0w8a,细胞培养箱,SENS-003,湿度越上限,湿度 93.50% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T18:50:00.000Z,37.18,93.5,待处理,,,,否,
a_mqipth0jed,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:45:00.000Z,4.56,55.8,待处理,,,,否,
a_mqipthed41,试剂保存室,SENS-002,温度越下限,温度 8.22℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:45:00.000Z,8.22,45.7,待处理,,,,否,
a_mqipti0ve8,细胞培养箱,SENS-003,温度越上限,温度 37.10℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T18:45:00.000Z,37.1,95.7,待处理,,,,否,
a_mqipti0vf0,细胞培养箱,SENS-003,湿度越上限,湿度 95.70% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T18:45:00.000Z,37.1,95.7,待处理,,,,否,
a_mqipth0i38,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:40:00.000Z,4.33,56.6,待处理,,,,否,
a_mqipthed1a,试剂保存室,SENS-002,温度越下限,温度 8.16℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:40:00.000Z,8.16,44.1,待处理,,,,否,
a_mqipti0va7,细胞培养箱,SENS-003,温度越上限,温度 36.64℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T18:40:00.000Z,36.64,93.9,待处理,,,,否,
a_mqipti0vf8,细胞培养箱,SENS-003,湿度越上限,湿度 93.90% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T18:40:00.000Z,36.64,93.9,待处理,,,,否,
a_mqipth0i2c,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:35:00.000Z,4.79,54.7,待处理,,,,否,
a_mqipthed51,试剂保存室,SENS-002,温度越下限,温度 7.67℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:35:00.000Z,7.67,46.8,待处理,,,,否,
a_mqipti0v2b,细胞培养箱,SENS-003,温度越上限,温度 36.65℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T18:35:00.000Z,36.65,96.7,待处理,,,,否,
a_mqipti0v55,细胞培养箱,SENS-003,湿度越上限,湿度 96.70% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T18:35:00.000Z,36.65,96.7,待处理,,,,否,
a_mqipth0i52,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:30:00.000Z,4.4,54.7,待处理,,,,否,
a_mqiptheded,试剂保存室,SENS-002,温度越下限,温度 8.21℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:30:00.000Z,8.21,46.5,待处理,,,,否,
a_mqipti0u4f,细胞培养箱,SENS-003,温度越上限,温度 37.07℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T18:30:00.000Z,37.07,96.8,待处理,,,,否,
a_mqipti0v7a,细胞培养箱,SENS-003,湿度越上限,湿度 96.80% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T18:30:00.000Z,37.07,96.8,待处理,,,,否,
a_mqipth0i23,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:25:00.000Z,4.67,53.4,待处理,,,,否,
a_mqipthed60,试剂保存室,SENS-002,温度越下限,温度 8.21℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:25:00.000Z,8.21,46,待处理,,,,否,
a_mqipti0u64,细胞培养箱,SENS-003,温度越上限,温度 37.35℃ 超过上限 30℃,2026-06-17 23:41:48,2025-05-04T18:25:00.000Z,37.35,96.3,待处理,,,,否,
a_mqipti0u43,细胞培养箱,SENS-003,湿度越上限,湿度 96.30% 超过上限 70%,2026-06-17 23:41:48,2025-05-04T18:25:00.000Z,37.35,96.3,待处理,,,,否,
a_mqipth0id8,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:20:00.000Z,4.27,56.9,待处理,,,,否,
a_mqipthed89,试剂保存室,SENS-002,温度越下限,温度 8.28℃ 低于下限 15℃,2026-06-17 23:41:47,2025-05-04T18:20:00.000Z,8.28,46.4,待处理,,,,否,
