异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqj73zimff,一号冷库,SENS-001,温度漂移,温度突变 4.38℃，超过阈值 2℃（前值 4.74℃）,2026-06-18 07:45:51,2025-05-03T14:25:00.000Z,0.36,54.8,待处理,,,,否,
a_mqj73zim79,一号冷库,SENS-001,湿度漂移,湿度突变 18.20%，超过阈值 10%（前值 73.00%）,2026-06-18 07:45:51,2025-05-03T14:25:00.000Z,0.36,54.8,待处理,,,,否,
a_mqj73zil52,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T14:20:00.000Z,4.74,73,待处理,,,,否,
a_mqj73zile5,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 07:45:51,2025-05-03T14:20:00.000Z,4.74,73,待处理,,,,否,
a_mqj73zildf,一号冷库,SENS-001,湿度漂移,湿度突变 19.40%，超过阈值 10%（前值 53.60%）,2026-06-18 07:45:51,2025-05-03T14:20:00.000Z,4.74,73,待处理,,,,否,
a_mqj73zika0,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T14:15:00.000Z,4.46,53.6,待处理,,,,否,
a_mqj73zikea,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T14:10:00.000Z,4.86,56.2,待处理,,,,否,
a_mqj73zijc5,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T14:05:00.000Z,4.9,54.1,待处理,,,,否,
a_mqj73zij33,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T14:00:00.000Z,4.12,55.1,待处理,,,,否,
a_mqj73zij5c,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:55:00.000Z,4.43,53.1,待处理,,,,否,
a_mqj73zij83,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:50:00.000Z,4.43,54.2,待处理,,,,否,
a_mqj73zijee,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:45:00.000Z,4.65,53.9,待处理,,,,否,
a_mqj73zii5f,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:40:00.000Z,4.52,56.1,待处理,,,,否,
a_mqj73zii22,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:35:00.000Z,4.66,56.1,待处理,,,,否,
a_mqj73zii4a,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:30:00.000Z,4.2,56.6,待处理,,,,否,
a_mqj73zii34,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:25:00.000Z,4.86,56.1,待处理,,,,否,
a_mqj73zih58,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:20:00.000Z,4.54,54.4,待处理,,,,否,
a_mqj73zih58,一号冷库,SENS-001,湿度漂移,湿度突变 17.40%，超过阈值 10%（前值 37.00%）,2026-06-18 07:45:51,2025-05-03T13:20:00.000Z,4.54,54.4,待处理,,,,否,
a_mqj73zih71,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:15:00.000Z,4.1,37,待处理,,,,否,
a_mqj73zih50,一号冷库,SENS-001,湿度漂移,湿度突变 18.50%，超过阈值 10%（前值 55.50%）,2026-06-18 07:45:51,2025-05-03T13:15:00.000Z,4.1,37,待处理,,,,否,
a_mqj73zig39,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:10:00.000Z,4.4,55.5,待处理,,,,否,
a_mqj73zig27,一号冷库,SENS-001,温度越下限,温度 4.58℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:05:00.000Z,4.58,55.7,待处理,,,,否,
a_mqj73zigc3,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T13:00:00.000Z,4.88,56.7,待处理,,,,否,
a_mqj73zigcd,一号冷库,SENS-001,温度漂移,温度突变 3.19℃，超过阈值 2℃（前值 8.07℃）,2026-06-18 07:45:51,2025-05-03T13:00:00.000Z,4.88,56.7,待处理,,,,否,
a_mqj73zif84,一号冷库,SENS-001,温度越下限,温度 8.07℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:55:00.000Z,8.07,54.9,待处理,,,,否,
a_mqj73zif72,一号冷库,SENS-001,温度漂移,温度突变 3.50℃，超过阈值 2℃（前值 4.57℃）,2026-06-18 07:45:51,2025-05-03T12:55:00.000Z,8.07,54.9,待处理,,,,否,
a_mqj73zif88,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:50:00.000Z,4.57,55.1,待处理,,,,否,
a_mqj73zife4,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:45:00.000Z,4.63,55.9,待处理,,,,否,
a_mqj73ziec6,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:40:00.000Z,4.37,56.5,待处理,,,,否,
a_mqj73zie5c,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:35:00.000Z,4.82,53,待处理,,,,否,
a_mqj73ziedf,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:30:00.000Z,4.23,56.6,待处理,,,,否,
a_mqj73zieb8,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:25:00.000Z,4.89,54.1,待处理,,,,否,
a_mqj73zie10,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:20:00.000Z,4.54,55.8,待处理,,,,否,
a_mqj73zid51,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:15:00.000Z,4.27,53.7,待处理,,,,否,
a_mqj73zidce,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:10:00.000Z,4.15,54.3,待处理,,,,否,
a_mqj73zidbb,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:05:00.000Z,4.24,54.1,待处理,,,,否,
a_mqj73zidc9,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T12:00:00.000Z,4.47,53.9,待处理,,,,否,
a_mqj73zicbc,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:55:00.000Z,4.3,55.8,待处理,,,,否,
a_mqj73zicb6,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:50:00.000Z,4.48,54.5,待处理,,,,否,
a_mqj73zic4b,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:45:00.000Z,4.59,55.8,待处理,,,,否,
a_mqj73ziba4,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:40:00.000Z,4.26,53.3,待处理,,,,否,
a_mqj73zib68,一号冷库,SENS-001,温度越下限,温度 4.17℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:35:00.000Z,4.17,55.9,待处理,,,,否,
a_mqj73zib99,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:30:00.000Z,4.34,54.2,待处理,,,,否,
a_mqj73zib76,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:25:00.000Z,4.57,53.4,待处理,,,,否,
a_mqj73zia24,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:20:00.000Z,4.66,56.7,待处理,,,,否,
a_mqj73ziaa2,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:15:00.000Z,4.26,55.6,待处理,,,,否,
a_mqj73zia15,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:10:00.000Z,4.16,54.8,待处理,,,,否,
a_mqj73zia28,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:05:00.000Z,4.87,55.7,待处理,,,,否,
a_mqj73zi957,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T11:00:00.000Z,4.88,54.8,待处理,,,,否,
a_mqj73zhvb9,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:55:00.000Z,4.37,56.2,待处理,,,,否,
a_mqj73zhvd5,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:50:00.000Z,4.54,55.6,待处理,,,,否,
a_mqj73zhvf9,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:45:00.000Z,4.34,54.3,待处理,,,,否,
a_mqj73zhv00,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:40:00.000Z,4.12,56.2,待处理,,,,否,
a_mqj73zhvb4,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:35:00.000Z,4.2,55,待处理,,,,否,
a_mqj73zhu17,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:30:00.000Z,4.77,57,待处理,,,,否,
a_mqj73zhucc,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:25:00.000Z,4.76,53.5,待处理,,,,否,
a_mqj73zhuf4,一号冷库,SENS-001,温度越下限,温度 4.39℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:20:00.000Z,4.39,56.6,待处理,,,,否,
a_mqj73zhu73,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:15:00.000Z,4.3,53.4,待处理,,,,否,
a_mqj73zhucd,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:10:00.000Z,4.41,54.7,待处理,,,,否,
a_mqj73zhta7,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:05:00.000Z,4.84,55,待处理,,,,否,
a_mqj73zht94,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T10:00:00.000Z,4.28,54.2,待处理,,,,否,
a_mqj73zht40,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:55:00.000Z,4.41,54.6,待处理,,,,否,
a_mqj73zht8d,一号冷库,SENS-001,温度漂移,温度突变 5.57℃，超过阈值 2℃（前值 9.98℃）,2026-06-18 07:45:51,2025-05-03T09:55:00.000Z,4.41,54.6,待处理,,,,否,
a_mqj73zhs97,一号冷库,SENS-001,温度越下限,温度 9.98℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:50:00.000Z,9.98,54.9,待处理,,,,否,
a_mqj73zhtf4,一号冷库,SENS-001,温度漂移,温度突变 5.32℃，超过阈值 2℃（前值 4.66℃）,2026-06-18 07:45:51,2025-05-03T09:50:00.000Z,9.98,54.9,待处理,,,,否,
a_mqj73zhs58,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:45:00.000Z,4.66,54.6,待处理,,,,否,
a_mqj73zhsea,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:40:00.000Z,4.12,54.9,待处理,,,,否,
a_mqj73zhs7d,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:35:00.000Z,4.62,55.7,待处理,,,,否,
a_mqj73zhr54,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:30:00.000Z,4.89,54.8,待处理,,,,否,
a_mqj73zhs1f,一号冷库,SENS-001,湿度漂移,湿度突变 18.20%，超过阈值 10%（前值 73.00%）,2026-06-18 07:45:51,2025-05-03T09:30:00.000Z,4.89,54.8,待处理,,,,否,
a_mqj73zhr7e,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:25:00.000Z,4.32,73,待处理,,,,否,
a_mqj73zhrc5,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 07:45:51,2025-05-03T09:25:00.000Z,4.32,73,待处理,,,,否,
a_mqj73zhr39,一号冷库,SENS-001,湿度漂移,湿度突变 19.20%，超过阈值 10%（前值 53.80%）,2026-06-18 07:45:51,2025-05-03T09:25:00.000Z,4.32,73,待处理,,,,否,
a_mqj73zhqf4,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:20:00.000Z,4.23,53.8,待处理,,,,否,
a_mqj73zhq35,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:15:00.000Z,4.85,53.2,待处理,,,,否,
a_mqj73zhq1d,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:10:00.000Z,4.42,55.6,待处理,,,,否,
a_mqj73zhq68,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:05:00.000Z,4.44,55.9,待处理,,,,否,
a_mqj73zhqbf,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T09:00:00.000Z,4.26,56.5,待处理,,,,否,
a_mqj73zhpb6,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:55:00.000Z,4.16,53.2,待处理,,,,否,
a_mqj73zho70,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:50:00.000Z,4.21,56.7,待处理,,,,否,
a_mqj73zhn71,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:45:00.000Z,4.47,55.3,待处理,,,,否,
a_mqj73zhn63,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:40:00.000Z,4.86,53.9,待处理,,,,否,
a_mqj73zhn94,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:35:00.000Z,4.86,54.7,待处理,,,,否,
a_mqj73zhn85,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:30:00.000Z,4.4,56.2,待处理,,,,否,
a_mqj73zhm6b,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:25:00.000Z,4.68,56.4,待处理,,,,否,
a_mqj73zhnba,一号冷库,SENS-001,温度漂移,温度突变 5.51℃，超过阈值 2℃（前值 -0.83℃）,2026-06-18 07:45:51,2025-05-03T08:25:00.000Z,4.68,56.4,待处理,,,,否,
a_mqj73zhm0e,一号冷库,SENS-001,温度越下限,温度 -0.83℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:20:00.000Z,-0.83,55.1,待处理,,,,否,
a_mqj73zhm97,一号冷库,SENS-001,温度漂移,温度突变 5.37℃，超过阈值 2℃（前值 4.54℃）,2026-06-18 07:45:51,2025-05-03T08:20:00.000Z,-0.83,55.1,待处理,,,,否,
a_mqj73zhm71,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:15:00.000Z,4.54,55.5,待处理,,,,否,
a_mqj73zhm57,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:10:00.000Z,4.15,53.1,待处理,,,,否,
a_mqj73zhl5b,一号冷库,SENS-001,温度越下限,温度 4.58℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:05:00.000Z,4.58,55.1,待处理,,,,否,
a_mqj73zhldb,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T08:00:00.000Z,4.13,56.4,待处理,,,,否,
a_mqj73zhl69,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:55:00.000Z,4.53,55.2,待处理,,,,否,
a_mqj73zhl5f,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:50:00.000Z,4.49,55.6,待处理,,,,否,
a_mqj73zhkab,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:45:00.000Z,4.86,55.9,待处理,,,,否,
a_mqj73zhl7b,一号冷库,SENS-001,温度漂移,温度突变 3.83℃，超过阈值 2℃（前值 1.03℃）,2026-06-18 07:45:51,2025-05-03T07:45:00.000Z,4.86,55.9,待处理,,,,否,
a_mqj73zhkc3,一号冷库,SENS-001,温度越下限,温度 1.03℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:40:00.000Z,1.03,55.1,待处理,,,,否,
a_mqj73zhk46,一号冷库,SENS-001,温度漂移,温度突变 3.84℃，超过阈值 2℃（前值 4.87℃）,2026-06-18 07:45:51,2025-05-03T07:40:00.000Z,1.03,55.1,待处理,,,,否,
a_mqj73zhk53,一号冷库,SENS-001,温度越下限,温度 4.87℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:35:00.000Z,4.87,56.8,待处理,,,,否,
a_mqj73zhj77,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:30:00.000Z,4.21,56.6,待处理,,,,否,
a_mqj73zhjb2,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:25:00.000Z,4.54,56.4,待处理,,,,否,
a_mqj73zhjd7,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:20:00.000Z,4.7,53.6,待处理,,,,否,
a_mqj73zhj13,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:15:00.000Z,4.57,53.3,待处理,,,,否,
a_mqj73zhi33,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:10:00.000Z,4.16,54.1,待处理,,,,否,
a_mqj73zhi53,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:05:00.000Z,4.88,53.1,待处理,,,,否,
a_mqj73zhi18,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T07:00:00.000Z,4.12,53.5,待处理,,,,否,
a_mqj73zhhd0,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:55:00.000Z,4.74,54.8,待处理,,,,否,
a_mqj73zhh94,一号冷库,SENS-001,温度越下限,温度 4.34℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:50:00.000Z,4.34,53.8,待处理,,,,否,
a_mqj73zhh92,一号冷库,SENS-001,温度漂移,温度突变 5.07℃，超过阈值 2℃（前值 9.41℃）,2026-06-18 07:45:51,2025-05-03T06:50:00.000Z,4.34,53.8,待处理,,,,否,
a_mqj73zhgc0,一号冷库,SENS-001,温度越下限,温度 9.41℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:45:00.000Z,9.41,53.5,待处理,,,,否,
a_mqj73zhhdf,一号冷库,SENS-001,温度漂移,温度突变 5.01℃，超过阈值 2℃（前值 4.40℃）,2026-06-18 07:45:51,2025-05-03T06:45:00.000Z,9.41,53.5,待处理,,,,否,
a_mqj73zhg79,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:40:00.000Z,4.4,54.7,待处理,,,,否,
a_mqj73zhg9f,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:35:00.000Z,4.51,54.5,待处理,,,,否,
a_mqj73zhg07,一号冷库,SENS-001,湿度漂移,湿度突变 17.30%，超过阈值 10%（前值 71.80%）,2026-06-18 07:45:51,2025-05-03T06:35:00.000Z,4.51,54.5,待处理,,,,否,
a_mqj73zhfb0,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:30:00.000Z,4.56,71.8,待处理,,,,否,
a_mqj73zhf67,一号冷库,SENS-001,湿度越上限,湿度 71.80% 超过上限 70%,2026-06-18 07:45:51,2025-05-03T06:30:00.000Z,4.56,71.8,待处理,,,,否,
a_mqj73zhf60,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 53.80%）,2026-06-18 07:45:51,2025-05-03T06:30:00.000Z,4.56,71.8,待处理,,,,否,
a_mqj73zhf22,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:25:00.000Z,4.83,53.8,待处理,,,,否,
a_mqj73zhe41,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:20:00.000Z,4.86,53.8,待处理,,,,否,
a_mqj73zhe5c,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:15:00.000Z,4.86,54.2,待处理,,,,否,
a_mqj73zhd0b,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:10:00.000Z,4.53,54.5,待处理,,,,否,
a_mqj73zh917,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:05:00.000Z,4.12,54.7,待处理,,,,否,
a_mqj73zh8e8,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T06:00:00.000Z,4.26,53.9,待处理,,,,否,
a_mqj73zh8db,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:55:00.000Z,4.85,55.1,待处理,,,,否,
a_mqj73zh8c9,一号冷库,SENS-001,湿度漂移,湿度突变 18.10%，超过阈值 10%（前值 37.00%）,2026-06-18 07:45:51,2025-05-03T05:55:00.000Z,4.85,55.1,待处理,,,,否,
a_mqj73zh7b9,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:50:00.000Z,4.43,37,待处理,,,,否,
a_mqj73zh8d5,一号冷库,SENS-001,湿度漂移,湿度突变 17.00%，超过阈值 10%（前值 54.00%）,2026-06-18 07:45:51,2025-05-03T05:50:00.000Z,4.43,37,待处理,,,,否,
a_mqj73zh72b,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:45:00.000Z,4.9,54,待处理,,,,否,
a_mqj73zh75c,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:40:00.000Z,4.71,54.3,待处理,,,,否,
a_mqj73zh62b,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:35:00.000Z,4.74,53.7,待处理,,,,否,
a_mqj73zh642,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:30:00.000Z,4.1,53.2,待处理,,,,否,
a_mqj73zh6ab,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:25:00.000Z,4.66,54.8,待处理,,,,否,
a_mqj73zh66d,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:20:00.000Z,4.77,53.2,待处理,,,,否,
a_mqj73zh675,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:15:00.000Z,4.82,54.2,待处理,,,,否,
a_mqj73zh5e3,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:10:00.000Z,4.42,55.3,待处理,,,,否,
a_mqj73zh5a7,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:05:00.000Z,4.27,53.5,待处理,,,,否,
a_mqj73zh53c,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T05:00:00.000Z,4.37,55.5,待处理,,,,否,
a_mqj73zh568,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T04:55:00.000Z,4.53,54.4,待处理,,,,否,
a_mqj73zh43b,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T04:50:00.000Z,4.55,53.4,待处理,,,,否,
a_mqj73zh4c3,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T04:45:00.000Z,4.89,55.9,待处理,,,,否,
a_mqj73zh4e8,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T04:40:00.000Z,4.72,54.8,待处理,,,,否,
a_mqj73zh466,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-03T04:35:00.000Z,4.56,55.4,待处理,,,,否,
