异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqiq3c3w2f,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:50:00.000Z,4.81,55.8,待处理,,,,否,
a_mqiq3cjs24,试剂保存室,SENS-002,温度越下限,温度 7.88℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:50:00.000Z,7.88,44.1,待处理,,,,否,
a_mqiq3d5ze7,细胞培养箱,SENS-003,温度越上限,温度 37.16℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:50:00.000Z,37.16,93.8,待处理,,,,否,
a_mqiq3d5z52,细胞培养箱,SENS-003,湿度越上限,湿度 93.80% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:50:00.000Z,37.16,93.8,待处理,,,,否,
a_mqiq3c3w8c,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:45:00.000Z,4.41,55.4,待处理,,,,否,
a_mqiq3cjs74,试剂保存室,SENS-002,温度越下限,温度 7.88℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:45:00.000Z,7.88,44.7,待处理,,,,否,
a_mqiq3d5z0b,细胞培养箱,SENS-003,温度越上限,温度 36.95℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:45:00.000Z,36.95,97,待处理,,,,否,
a_mqiq3d5z1d,细胞培养箱,SENS-003,湿度越上限,湿度 97.00% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:45:00.000Z,36.95,97,待处理,,,,否,
a_mqiq3c3wd3,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:40:00.000Z,4.85,53.1,待处理,,,,否,
a_mqiq3cjsbe,试剂保存室,SENS-002,温度越下限,温度 8.32℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:40:00.000Z,8.32,44.6,待处理,,,,否,
a_mqiq3d5z60,细胞培养箱,SENS-003,温度越上限,温度 37.31℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:40:00.000Z,37.31,93.8,待处理,,,,否,
a_mqiq3d5zf4,细胞培养箱,SENS-003,湿度越上限,湿度 93.80% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:40:00.000Z,37.31,93.8,待处理,,,,否,
a_mqiq3c3va8,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:35:00.000Z,4.54,53.9,待处理,,,,否,
a_mqiq3cjr04,试剂保存室,SENS-002,温度越下限,温度 7.93℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:35:00.000Z,7.93,43.6,待处理,,,,否,
a_mqiq3d5y9f,细胞培养箱,SENS-003,温度越上限,温度 37.14℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:35:00.000Z,37.14,93.6,待处理,,,,否,
a_mqiq3d5ye4,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:35:00.000Z,37.14,93.6,待处理,,,,否,
a_mqiq3c3v52,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:30:00.000Z,4.75,55,待处理,,,,否,
a_mqiq3cjr4b,试剂保存室,SENS-002,温度越下限,温度 7.84℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:30:00.000Z,7.84,43.6,待处理,,,,否,
a_mqiq3d5yfe,细胞培养箱,SENS-003,温度越上限,温度 37.34℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:30:00.000Z,37.34,97,待处理,,,,否,
a_mqiq3d5y6d,细胞培养箱,SENS-003,湿度越上限,湿度 97.00% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:30:00.000Z,37.34,97,待处理,,,,否,
a_mqiq3c3vdd,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:25:00.000Z,4.81,57,待处理,,,,否,
a_mqiq3c3v87,一号冷库,SENS-001,温度漂移,温度突变 2.53℃，超过阈值 2℃（前值 7.34℃）,2026-06-17 23:49:27,2025-05-04T17:25:00.000Z,4.81,57,待处理,,,,否,
a_mqiq3cjr11,试剂保存室,SENS-002,温度越下限,温度 8.25℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:25:00.000Z,8.25,46.8,待处理,,,,否,
a_mqiq3d5y18,细胞培养箱,SENS-003,温度越上限,温度 37.29℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:25:00.000Z,37.29,96,待处理,,,,否,
a_mqiq3d5y91,细胞培养箱,SENS-003,湿度越上限,湿度 96.00% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:25:00.000Z,37.29,96,待处理,,,,否,
a_mqiq3dh899,常温试剂柜,SENS-004,温度漂移,温度突变 3.23℃，超过阈值 2℃（前值 18.47℃）,2026-06-17 23:49:29,2025-05-04T17:25:00.000Z,21.7,41.8,待处理,,,,否,
a_mqiq3c3u38,一号冷库,SENS-001,温度越下限,温度 7.34℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:20:00.000Z,7.34,55.6,待处理,,,,否,
a_mqiq3c3vc2,一号冷库,SENS-001,温度漂移,温度突变 2.94℃，超过阈值 2℃（前值 4.40℃）,2026-06-17 23:49:27,2025-05-04T17:20:00.000Z,7.34,55.6,待处理,,,,否,
a_mqiq3cjr11,试剂保存室,SENS-002,温度越下限,温度 9.52℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:20:00.000Z,9.52,44.7,待处理,,,,否,
a_mqiq3d5x7d,细胞培养箱,SENS-003,温度越上限,温度 37.38℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:20:00.000Z,37.38,94.3,待处理,,,,否,
a_mqiq3d5x64,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:20:00.000Z,37.38,94.3,待处理,,,,否,
a_mqiq3dh83b,常温试剂柜,SENS-004,温度漂移,温度突变 3.22℃，超过阈值 2℃（前值 21.69℃）,2026-06-17 23:49:29,2025-05-04T17:20:00.000Z,18.47,41.9,待处理,,,,否,
a_mqiq3c3u2a,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:15:00.000Z,4.4,53.2,待处理,,,,否,
a_mqiq3cjr4a,试剂保存室,SENS-002,温度越下限,温度 8.08℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:15:00.000Z,8.08,46.7,待处理,,,,否,
a_mqiq3d5x0d,细胞培养箱,SENS-003,温度越上限,温度 37.37℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:15:00.000Z,37.37,100,待处理,,,,否,
a_mqiq3d5x6f,细胞培养箱,SENS-003,湿度越上限,湿度 100.00% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:15:00.000Z,37.37,100,待处理,,,,否,
a_mqiq3c3u96,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:10:00.000Z,4.76,56.6,待处理,,,,否,
a_mqiq3cjq1a,试剂保存室,SENS-002,温度越下限,温度 8.02℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:10:00.000Z,8.02,45.2,待处理,,,,否,
a_mqiq3d5wf0,细胞培养箱,SENS-003,温度越上限,温度 36.81℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:10:00.000Z,36.81,96.8,待处理,,,,否,
a_mqiq3d5w9f,细胞培养箱,SENS-003,湿度越上限,湿度 96.80% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:10:00.000Z,36.81,96.8,待处理,,,,否,
a_mqiq3d5wa4,细胞培养箱,SENS-003,温度漂移,温度突变 4.10℃，超过阈值 2℃（前值 32.71℃）,2026-06-17 23:49:29,2025-05-04T17:10:00.000Z,36.81,96.8,待处理,,,,否,
a_mqiq3c3u21,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:05:00.000Z,4.35,55.6,待处理,,,,否,
a_mqiq3cjq7b,试剂保存室,SENS-002,温度越下限,温度 8.28℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:05:00.000Z,8.28,46.6,待处理,,,,否,
a_mqiq3d5w91,细胞培养箱,SENS-003,温度越上限,温度 32.71℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:05:00.000Z,32.71,94,待处理,,,,否,
a_mqiq3d5w0b,细胞培养箱,SENS-003,湿度越上限,湿度 94.00% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:05:00.000Z,32.71,94,待处理,,,,否,
a_mqiq3d5wcb,细胞培养箱,SENS-003,温度漂移,温度突变 4.28℃，超过阈值 2℃（前值 36.99℃）,2026-06-17 23:49:29,2025-05-04T17:05:00.000Z,32.71,94,待处理,,,,否,
a_mqiq3c3t6f,一号冷库,SENS-001,温度越下限,温度 4.17℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T17:00:00.000Z,4.17,56.5,待处理,,,,否,
a_mqiq3cjq8b,试剂保存室,SENS-002,温度越下限,温度 8.35℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T17:00:00.000Z,8.35,47,待处理,,,,否,
a_mqiq3d5v82,细胞培养箱,SENS-003,温度越上限,温度 36.99℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T17:00:00.000Z,36.99,93.8,待处理,,,,否,
a_mqiq3d5v53,细胞培养箱,SENS-003,湿度越上限,湿度 93.80% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T17:00:00.000Z,36.99,93.8,待处理,,,,否,
a_mqiq3c3t31,一号冷库,SENS-001,温度越下限,温度 4.73℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:55:00.000Z,4.73,54.6,待处理,,,,否,
a_mqiq3cjqd2,试剂保存室,SENS-002,温度越下限,温度 8.32℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:55:00.000Z,8.32,44.6,待处理,,,,否,
a_mqiq3d5v76,细胞培养箱,SENS-003,温度越上限,温度 37.40℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:55:00.000Z,37.4,96.1,待处理,,,,否,
a_mqiq3d5ve1,细胞培养箱,SENS-003,湿度越上限,湿度 96.10% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:55:00.000Z,37.4,96.1,待处理,,,,否,
a_mqiq3c3tf5,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:50:00.000Z,4.67,53.9,待处理,,,,否,
a_mqiq3cjq62,试剂保存室,SENS-002,温度越下限,温度 8.22℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:50:00.000Z,8.22,44.1,待处理,,,,否,
a_mqiq3d5vda,细胞培养箱,SENS-003,温度越上限,温度 36.81℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:50:00.000Z,36.81,93.8,待处理,,,,否,
a_mqiq3d5v14,细胞培养箱,SENS-003,湿度越上限,湿度 93.80% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:50:00.000Z,36.81,93.8,待处理,,,,否,
a_mqiq3c3t64,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:45:00.000Z,4.63,53.6,待处理,,,,否,
a_mqiq3c3tb9,一号冷库,SENS-001,温度漂移,温度突变 5.11℃，超过阈值 2℃（前值 9.74℃）,2026-06-17 23:49:27,2025-05-04T16:45:00.000Z,4.63,53.6,待处理,,,,否,
a_mqiq3cjp31,试剂保存室,SENS-002,温度越下限,温度 7.99℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:45:00.000Z,7.99,46.3,待处理,,,,否,
a_mqiq3cjp01,试剂保存室,SENS-002,温度漂移,温度突变 4.65℃，超过阈值 2℃（前值 12.64℃）,2026-06-17 23:49:28,2025-05-04T16:45:00.000Z,7.99,46.3,待处理,,,,否,
a_mqiq3d5v80,细胞培养箱,SENS-003,温度越上限,温度 36.61℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:45:00.000Z,36.61,94.3,待处理,,,,否,
a_mqiq3d5vd9,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:45:00.000Z,36.61,94.3,待处理,,,,否,
a_mqiq3dh75d,常温试剂柜,SENS-004,温度漂移,温度突变 5.29℃，超过阈值 2℃（前值 26.95℃）,2026-06-17 23:49:29,2025-05-04T16:45:00.000Z,21.66,39.3,待处理,,,,否,
a_mqiq3c3s25,一号冷库,SENS-001,温度越下限,温度 9.74℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:40:00.000Z,9.74,55.1,待处理,,,,否,
a_mqiq3c3sb0,一号冷库,SENS-001,温度漂移,温度突变 5.24℃，超过阈值 2℃（前值 4.50℃）,2026-06-17 23:49:27,2025-05-04T16:40:00.000Z,9.74,55.1,待处理,,,,否,
a_mqiq3cjp27,试剂保存室,SENS-002,温度越下限,温度 12.64℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:40:00.000Z,12.64,44.5,待处理,,,,否,
a_mqiq3cjp5e,试剂保存室,SENS-002,温度漂移,温度突变 4.96℃，超过阈值 2℃（前值 7.68℃）,2026-06-17 23:49:28,2025-05-04T16:40:00.000Z,12.64,44.5,待处理,,,,否,
a_mqiq3d5u12,细胞培养箱,SENS-003,温度越上限,温度 37.25℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:40:00.000Z,37.25,93.1,待处理,,,,否,
a_mqiq3d5ud3,细胞培养箱,SENS-003,湿度越上限,湿度 93.10% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:40:00.000Z,37.25,93.1,待处理,,,,否,
a_mqiq3dh783,常温试剂柜,SENS-004,温度漂移,温度突变 5.19℃，超过阈值 2℃（前值 21.76℃）,2026-06-17 23:49:29,2025-05-04T16:40:00.000Z,26.95,41.9,待处理,,,,否,
a_mqiq3c3sf8,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:35:00.000Z,4.5,54.8,待处理,,,,否,
a_mqiq3cjobc,试剂保存室,SENS-002,温度越下限,温度 7.68℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:35:00.000Z,7.68,44.4,待处理,,,,否,
a_mqiq3d5u6f,细胞培养箱,SENS-003,温度越上限,温度 37.13℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:35:00.000Z,37.13,94.9,待处理,,,,否,
a_mqiq3d5u0e,细胞培养箱,SENS-003,湿度越上限,湿度 94.90% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:35:00.000Z,37.13,94.9,待处理,,,,否,
a_mqiq3c3se3,一号冷库,SENS-001,温度越下限,温度 4.11℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:30:00.000Z,4.11,56.2,待处理,,,,否,
a_mqiq3cjob1,试剂保存室,SENS-002,温度越下限,温度 8.18℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:30:00.000Z,8.18,46.7,待处理,,,,否,
a_mqiq3d5ude,细胞培养箱,SENS-003,温度越上限,温度 36.75℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:30:00.000Z,36.75,93,待处理,,,,否,
a_mqiq3d5uee,细胞培养箱,SENS-003,湿度越上限,湿度 93.00% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:30:00.000Z,36.75,93,待处理,,,,否,
a_mqiq3c3r09,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:25:00.000Z,4.62,55.7,待处理,,,,否,
a_mqiq3cjof3,试剂保存室,SENS-002,温度越下限,温度 7.84℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:25:00.000Z,7.84,45.5,待处理,,,,否,
a_mqiq3d5u06,细胞培养箱,SENS-003,温度越上限,温度 37.01℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:25:00.000Z,37.01,96,待处理,,,,否,
a_mqiq3d5u4a,细胞培养箱,SENS-003,湿度越上限,湿度 96.00% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:25:00.000Z,37.01,96,待处理,,,,否,
a_mqiq3c3r85,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:20:00.000Z,4.61,53.6,待处理,,,,否,
a_mqiq3cjo31,试剂保存室,SENS-002,温度越下限,温度 7.99℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:20:00.000Z,7.99,44.1,待处理,,,,否,
a_mqiq3d5t7f,细胞培养箱,SENS-003,温度越上限,温度 37.27℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:20:00.000Z,37.27,95.9,待处理,,,,否,
a_mqiq3d5t9b,细胞培养箱,SENS-003,湿度越上限,湿度 95.90% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:20:00.000Z,37.27,95.9,待处理,,,,否,
a_mqiq3c3r17,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:15:00.000Z,4.48,53.6,待处理,,,,否,
a_mqiq3cjo53,试剂保存室,SENS-002,温度越下限,温度 8.04℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:15:00.000Z,8.04,46.6,待处理,,,,否,
a_mqiq3d5tbc,细胞培养箱,SENS-003,温度越上限,温度 37.15℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:15:00.000Z,37.15,96.6,待处理,,,,否,
a_mqiq3d5teb,细胞培养箱,SENS-003,湿度越上限,湿度 96.60% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:15:00.000Z,37.15,96.6,待处理,,,,否,
a_mqiq3djp0e,稳定性试验箱,SENS-005,湿度漂移,湿度突变 19.80%，超过阈值 10%（前值 78.00%）,2026-06-17 23:49:29,2025-05-04T16:15:00.000Z,25.21,58.2,待处理,,,,否,
a_mqiq3c3r42,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:10:00.000Z,4.78,56.8,待处理,,,,否,
a_mqiq3cjnba,试剂保存室,SENS-002,温度越下限,温度 7.84℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:10:00.000Z,7.84,44.2,待处理,,,,否,
a_mqiq3d5t10,细胞培养箱,SENS-003,温度越上限,温度 37.20℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:10:00.000Z,37.2,95.2,待处理,,,,否,
a_mqiq3d5tf0,细胞培养箱,SENS-003,湿度越上限,湿度 95.20% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:10:00.000Z,37.2,95.2,待处理,,,,否,
a_mqiq3djoaa,稳定性试验箱,SENS-005,湿度越上限,湿度 78.00% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:10:00.000Z,25.19,78,待处理,,,,否,
a_mqiq3djoa1,稳定性试验箱,SENS-005,湿度漂移,湿度突变 18.50%，超过阈值 10%（前值 59.50%）,2026-06-17 23:49:29,2025-05-04T16:10:00.000Z,25.19,78,待处理,,,,否,
a_mqiq3c3q28,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:05:00.000Z,4.26,55.1,待处理,,,,否,
a_mqiq3cjn02,试剂保存室,SENS-002,温度越下限,温度 8.10℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:05:00.000Z,8.1,43.7,待处理,,,,否,
a_mqiq3d5sbb,细胞培养箱,SENS-003,温度越上限,温度 36.96℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:05:00.000Z,36.96,95.6,待处理,,,,否,
a_mqiq3d5tac,细胞培养箱,SENS-003,湿度越上限,湿度 95.60% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:05:00.000Z,36.96,95.6,待处理,,,,否,
a_mqiq3djo48,稳定性试验箱,SENS-005,温度漂移,温度突变 5.81℃，超过阈值 2℃（前值 19.57℃）,2026-06-17 23:49:29,2025-05-04T16:05:00.000Z,25.38,59.5,待处理,,,,否,
a_mqiq3c3q67,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T16:00:00.000Z,4.84,54.5,待处理,,,,否,
a_mqiq3cjn4a,试剂保存室,SENS-002,温度越下限,温度 8.15℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T16:00:00.000Z,8.15,43.4,待处理,,,,否,
a_mqiq3d5s20,细胞培养箱,SENS-003,温度越上限,温度 36.75℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T16:00:00.000Z,36.75,95.6,待处理,,,,否,
a_mqiq3d5se2,细胞培养箱,SENS-003,湿度越上限,湿度 95.60% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T16:00:00.000Z,36.75,95.6,待处理,,,,否,
a_mqiq3d5sc0,细胞培养箱,SENS-003,温度漂移,温度突变 4.00℃，超过阈值 2℃（前值 40.75℃）,2026-06-17 23:49:29,2025-05-04T16:00:00.000Z,36.75,95.6,待处理,,,,否,
a_mqiq3djo50,稳定性试验箱,SENS-005,温度漂移,温度突变 5.33℃，超过阈值 2℃（前值 24.90℃）,2026-06-17 23:49:29,2025-05-04T16:00:00.000Z,19.57,59.6,待处理,,,,否,
a_mqiq3c3q59,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T15:55:00.000Z,4.31,56.9,待处理,,,,否,
a_mqiq3cjne1,试剂保存室,SENS-002,温度越下限,温度 8.28℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T15:55:00.000Z,8.28,43.3,待处理,,,,否,
a_mqiq3d5se3,细胞培养箱,SENS-003,温度越上限,温度 40.75℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T15:55:00.000Z,40.75,93.8,待处理,,,,否,
a_mqiq3d5s1a,细胞培养箱,SENS-003,湿度越上限,湿度 93.80% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T15:55:00.000Z,40.75,93.8,待处理,,,,否,
a_mqiq3d5sd4,细胞培养箱,SENS-003,温度漂移,温度突变 3.37℃，超过阈值 2℃（前值 37.38℃）,2026-06-17 23:49:29,2025-05-04T15:55:00.000Z,40.75,93.8,待处理,,,,否,
a_mqiq3c3qbb,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T15:50:00.000Z,4.8,53.9,待处理,,,,否,
a_mqiq3cjna2,试剂保存室,SENS-002,温度越下限,温度 7.77℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T15:50:00.000Z,7.77,45.9,待处理,,,,否,
a_mqiq3d5s41,细胞培养箱,SENS-003,温度越上限,温度 37.38℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T15:50:00.000Z,37.38,93.6,待处理,,,,否,
a_mqiq3d5se6,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T15:50:00.000Z,37.38,93.6,待处理,,,,否,
a_mqiq3c3pf8,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T15:45:00.000Z,4.13,53.5,待处理,,,,否,
a_mqiq3cjn4c,试剂保存室,SENS-002,温度越下限,温度 8.26℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T15:45:00.000Z,8.26,43.7,待处理,,,,否,
a_mqiq3d5rba,细胞培养箱,SENS-003,温度越上限,温度 36.71℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T15:45:00.000Z,36.71,94.4,待处理,,,,否,
a_mqiq3d5r14,细胞培养箱,SENS-003,湿度越上限,湿度 94.40% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T15:45:00.000Z,36.71,94.4,待处理,,,,否,
a_mqiq3c3pd5,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T15:40:00.000Z,4.55,54.8,待处理,,,,否,
a_mqiq3cjn70,试剂保存室,SENS-002,温度越下限,温度 8.09℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T15:40:00.000Z,8.09,45.5,待处理,,,,否,
a_mqiq3d5rc7,细胞培养箱,SENS-003,温度越上限,温度 36.70℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T15:40:00.000Z,36.7,95.2,待处理,,,,否,
a_mqiq3d5r00,细胞培养箱,SENS-003,湿度越上限,湿度 95.20% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T15:40:00.000Z,36.7,95.2,待处理,,,,否,
a_mqiq3c3p36,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T15:35:00.000Z,4.35,56.7,待处理,,,,否,
a_mqiq3cjm9d,试剂保存室,SENS-002,温度越下限,温度 8.32℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T15:35:00.000Z,8.32,45.4,待处理,,,,否,
a_mqiq3d5rde,细胞培养箱,SENS-003,温度越上限,温度 37.00℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T15:35:00.000Z,37,95.6,待处理,,,,否,
a_mqiq3d5r12,细胞培养箱,SENS-003,湿度越上限,湿度 95.60% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T15:35:00.000Z,37,95.6,待处理,,,,否,
a_mqiq3c3pec,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T15:30:00.000Z,4.48,53.5,待处理,,,,否,
a_mqiq3cjm77,试剂保存室,SENS-002,温度越下限,温度 8.09℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T15:30:00.000Z,8.09,46.1,待处理,,,,否,
a_mqiq3d5q97,细胞培养箱,SENS-003,温度越上限,温度 36.80℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T15:30:00.000Z,36.8,96.3,待处理,,,,否,
a_mqiq3d5r35,细胞培养箱,SENS-003,湿度越上限,湿度 96.30% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T15:30:00.000Z,36.8,96.3,待处理,,,,否,
a_mqiq3c3p0f,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-04T15:25:00.000Z,4.42,53.1,待处理,,,,否,
a_mqiq3cjm78,试剂保存室,SENS-002,温度越下限,温度 7.80℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-04T15:25:00.000Z,7.8,45.4,待处理,,,,否,
a_mqiq3d5qa2,细胞培养箱,SENS-003,温度越上限,温度 36.61℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-04T15:25:00.000Z,36.61,94.7,待处理,,,,否,
a_mqiq3d5qbb,细胞培养箱,SENS-003,湿度越上限,湿度 94.70% 超过上限 70%,2026-06-17 23:49:29,2025-05-04T15:25:00.000Z,36.61,94.7,待处理,,,,否,
